scenario,mean_di,se,chance_di,excess,ci95_low,ci95_high,at_chance
baseline,0.13170249999999997,0.00035556070749827187,0.1254171875,0.006285312499999973,0.13100560101330336,0.1323993989866966,True
political_liberal_conservative,0.12908687499999996,0.00034735947951544145,0.1254171875,0.003669687499999963,0.1284060504201497,0.12976769957985024,True
green_yellow,0.12705562499999995,0.0003405779452557328,0.1254171875,0.0016384374999999507,0.12638809222729872,0.12772315777270118,True
income_high_low,0.12496812499999999,0.0003334275129830754,0.1254171875,-0.0004490625000000137,0.12431460707455316,0.1256216429254468,True
race_white_black,0.12494499999999999,0.0003332859964888197,0.1254171875,-0.00047218750000001253,0.1242917594468819,0.12559824055311808,True
ethnic_asian_hispanic,0.12494499999999999,0.00033329068509047293,0.1254171875,-0.00047218750000001253,0.12429175025722267,0.1255982497427773,True
