clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
30,0.58,1.1,0.14482142857142857,0.45871559633027525,1,0,0
30,0.58,1.1,0.14482142857142857,0.45871559633027525,1,1,0
30,0.58,1.1,0.14482142857142857,0.45871559633027525,1,2,0
30,0.58,1.1,0.14482142857142857,0.45871559633027525,1,3,0
30,0.58,1.1,0.14482142857142857,0.45871559633027525,1,4,0
30,0.541095890410959,1.125,0.15688988095238093,0.44907407407407407,2,0,1
30,0.541095890410959,1.125,0.15688988095238093,0.44907407407407407,2,1,1
30,0.541095890410959,1.125,0.15688988095238093,0.44907407407407407,2,2,1
30,0.541095890410959,1.125,0.15688988095238093,0.44907407407407407,2,3,1
30,0.541095890410959,1.125,0.15688988095238093,0.44907407407407407,2,4,1
28,0.41333333333333333,1.275,0.1900595238095238,0.5258215962441315,9,0,2
28,0.41333333333333333,1.275,0.1900595238095238,0.5258215962441315,9,1,2
28,0.41333333333333333,1.275,0.1900595238095238,0.5258215962441315,9,2,2
28,0.41333333333333333,1.275,0.1900595238095238,0.5258215962441315,9,3,2
28,0.41333333333333333,1.275,0.1900595238095238,0.5258215962441315,9,4,2
28,0.5408805031446541,1.15,0.1453422619047619,0.4911504424778761,4,0,3
28,0.5408805031446541,1.15,0.1453422619047619,0.4911504424778761,4,1,3
28,0.5408805031446541,1.15,0.1453422619047619,0.4911504424778761,4,2,3
28,0.5408805031446541,1.15,0.1453422619047619,0.4911504424778761,4,3,3
28,0.5408805031446541,1.15,0.1453422619047619,0.4911504424778761,4,4,3
28,0.5448717948717948,1.1,0.15535714285714286,0.45414847161572053,1,0,4
28,0.5448717948717948,1.1,0.15535714285714286,0.45414847161572053,1,1,4
28,0.5448717948717948,1.1,0.15535714285714286,0.45414847161572053,1,2,4
28,0.5448717948717948,1.1,0.15535714285714286,0.45414847161572053,1,3,4
28,0.5448717948717948,1.1,0.15535714285714286,0.45414847161572053,1,4,4
26,0.5526315789473685,1.125,0.16657738095238095,0.4954954954954955,3,0,5
26,0.5526315789473685,1.125,0.16657738095238095,0.4954954954954955,3,1,5
26,0.5526315789473685,1.125,0.16657738095238095,0.4954954954954955,3,2,5
26,0.5526315789473685,1.125,0.16657738095238095,0.4954954954954955,3,3,5
26,0.5526315789473685,1.125,0.16657738095238095,0.4954954954954955,3,4,5
21,0.5454545454545454,1.1625,0.14857142857142858,0.5044642857142857,2,0,6
21,0.5454545454545454,1.1625,0.14857142857142858,0.5044642857142857,2,1,6
21,0.5454545454545454,1.1625,0.14857142857142858,0.5044642857142857,2,2,6
21,0.5454545454545454,1.1625,0.14857142857142858,0.5044642857142857,2,3,6
21,0.5454545454545454,1.1625,0.14857142857142858,0.5044642857142857,2,4,6
31,0.5064102564102564,1.125,0.16361607142857143,0.4444444444444444,4,0,7
31,0.5064102564102564,1.125,0.16361607142857143,0.4444444444444444,4,1,7
31,0.5064102564102564,1.125,0.16361607142857143,0.4444444444444444,4,2,7
31,0.5064102564102564,1.125,0.16361607142857143,0.4444444444444444,4,3,7
31,0.5064102564102564,1.125,0.16361607142857143,0.4444444444444444,4,4,7
31,0.5064102564102564,1.125,0.16361607142857143,0.4444444444444444,4,5,7
23,0.45454545454545453,1.275,0.21366071428571426,0.5429864253393665,8,0,8
23,0.45454545454545453,1.275,0.21366071428571426,0.5429864253393665,8,1,8
23,0.45454545454545453,1.275,0.21366071428571426,0.5429864253393665,8,2,8
23,0.45454545454545453,1.275,0.21366071428571426,0.5429864253393665,8,3,8
23,0.45454545454545453,1.275,0.21366071428571426,0.5429864253393665,8,4,8
26,0.5104895104895105,1.1625,0.17678571428571427,0.49047619047619045,3,0,9
26,0.5104895104895105,1.1625,0.17678571428571427,0.49047619047619045,3,1,9
26,0.5104895104895105,1.1625,0.17678571428571427,0.49047619047619045,3,2,9
26,0.5104895104895105,1.1625,0.17678571428571427,0.49047619047619045,3,3,9
26,0.5104895104895105,1.1625,0.17678571428571427,0.49047619047619045,3,4,9
