clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
19,0.5310344827586206,1.2875,0.19047619047619047,0.5373831775700935,7,0,0
19,0.5310344827586206,1.2875,0.19047619047619047,0.5373831775700935,7,1,0
19,0.5310344827586206,1.2875,0.19047619047619047,0.5373831775700935,7,2,0
19,0.5310344827586206,1.2875,0.19047619047619047,0.5373831775700935,7,3,0
19,0.5310344827586206,1.2875,0.19047619047619047,0.5373831775700935,7,4,0
37,0.4931506849315068,1.075,0.14970238095238098,0.4444444444444444,0,0,1
37,0.4931506849315068,1.075,0.14970238095238098,0.4444444444444444,0,1,1
37,0.4931506849315068,1.075,0.14970238095238098,0.4444444444444444,0,2,1
37,0.4931506849315068,1.075,0.14970238095238098,0.4444444444444444,0,3,1
37,0.4931506849315068,1.075,0.14970238095238098,0.4444444444444444,0,4,1
28,0.4589041095890411,1.1625,0.19568452380952378,0.4675925925925926,2,0,2
28,0.4589041095890411,1.1625,0.19568452380952378,0.4675925925925926,2,1,2
28,0.4589041095890411,1.1625,0.19568452380952378,0.4675925925925926,2,2,2
28,0.4589041095890411,1.1625,0.19568452380952378,0.4675925925925926,2,3,2
28,0.4589041095890411,1.1625,0.19568452380952378,0.4675925925925926,2,4,2
29,0.5319148936170213,1.2,0.19101190476190477,0.49760765550239233,7,0,3
29,0.5319148936170213,1.2,0.19101190476190477,0.49760765550239233,7,1,3
29,0.5319148936170213,1.2,0.19101190476190477,0.49760765550239233,7,2,3
29,0.5319148936170213,1.2,0.19101190476190477,0.49760765550239233,7,3,3
29,0.5319148936170213,1.2,0.19101190476190477,0.49760765550239233,7,4,3
24,0.5592105263157895,1.1625,0.16688988095238094,0.4909090909090909,3,0,4
24,0.5592105263157895,1.1625,0.16688988095238094,0.4909090909090909,3,1,4
24,0.5592105263157895,1.1625,0.16688988095238094,0.4909090909090909,3,2,4
24,0.5592105263157895,1.1625,0.16688988095238094,0.4909090909090909,3,3,4
24,0.5592105263157895,1.1625,0.16688988095238094,0.4909090909090909,3,4,4
26,0.5675675675675675,1.2375,0.14779761904761904,0.5352112676056338,7,0,5
