clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
28,0.547945205479452,1.125,0.16758928571428572,0.4669811320754717,2,4,82,0.24999999999999997,race_white_black
26,0.5066666666666667,1.1375,0.20556547619047622,0.4700460829493088,2,4,83,0.22499999999999998,race_white_black
23,0.4878048780487805,1.1625,0.2003422619047619,0.5128205128205128,3,4,84,0.325,race_white_black
27,0.5067567567567568,1.1,0.20127976190476193,0.4838709677419355,2,4,85,0.35,race_white_black
21,0.5310344827586206,1.1875,0.13680059523809524,0.49074074074074076,2,4,86,0.225,race_white_black
36,0.5,1.0875,0.1487202380952381,0.4672897196261682,0,4,87,0.2,race_white_black
26,0.4864864864864865,1.1875,0.17965773809523808,0.48372093023255813,5,4,88,0.3,race_white_black
29,0.5512820512820513,1.2125,0.1588690476190476,0.4796380090497738,5,4,89,0.275,race_white_black
25,0.527027027027027,1.1625,0.16360119047619046,0.4861111111111111,4,4,90,0.2,race_white_black
25,0.554140127388535,1.125,0.16188988095238094,0.4622222222222222,3,4,91,0.2750000000000001,race_white_black
26,0.5202702702702703,1.1375,0.16980654761904762,0.4532710280373832,2,4,92,0.175,race_white_black
32,0.5684931506849316,1.0875,0.14511904761904765,0.4507042253521127,0,4,93,0.1,race_white_black
25,0.4838709677419355,1.2125,0.20909226190476193,0.5223214285714286,6,4,94,0.37500000000000006,race_white_black
27,0.47333333333333333,1.175,0.1817113095238095,0.5068493150684932,1,4,95,0.27499999999999997,race_white_black
26,0.5064935064935064,1.1375,0.1606845238095238,0.5044642857142857,1,4,96,0.175,race_white_black
28,0.5,1.0875,0.16745535714285714,0.4608695652173913,0,4,97,0.2,race_white_black
27,0.4966887417218543,1.1875,0.1715327380952381,0.4558139534883721,2,4,98,0.3,race_white_black
21,0.6052631578947368,1.15,0.15811011904761904,0.5181818181818182,0,4,99,0.17499999999999996,race_white_black
26,0.4967741935483871,1.15,0.1736904761904762,0.5114155251141552,4,4,0,0.225,ethnic_asian_hispanic
30,0.49295774647887325,1.175,0.16620535714285714,0.5072463768115942,2,4,1,0.2,ethnic_asian_hispanic
27,0.5099337748344371,1.1625,0.17322916666666668,0.47767857142857145,2,4,2,0.22499999999999998,ethnic_asian_hispanic
25,0.5285714285714286,1.2,0.1434077380952381,0.5,3,4,3,0.30000000000000004,ethnic_asian_hispanic
24,0.6052631578947368,1.15,0.1587202380952381,0.5068493150684932,2,4,4,0.325,ethnic_asian_hispanic
30,0.48226950354609927,1.2,0.20129464285714285,0.4834123222748815,6,4,5,0.25,ethnic_asian_hispanic
30,0.5135135135135135,1.1125,0.17680059523809524,0.4792626728110599,2,4,6,0.27499999999999997,ethnic_asian_hispanic
27,0.5277777777777778,1.1875,0.16773809523809527,0.4930232558139535,1,4,7,0.22500000000000003,ethnic_asian_hispanic
30,0.4930555555555556,1.125,0.1484672619047619,0.4766355140186916,2,4,8,0.12500000000000003,ethnic_asian_hispanic
34,0.4563758389261745,1.125,0.16559523809523807,0.47417840375586856,1,4,9,0.225,ethnic_asian_hispanic
25,0.46938775510204084,1.2375,0.17375000000000002,0.5,6,4,10,0.39999999999999997,ethnic_asian_hispanic
27,0.5135135135135135,1.125,0.17342261904761905,0.48598130841121495,3,4,11,0.3,ethnic_asian_hispanic
16,0.4652777777777778,1.3125,0.2009375,0.5767441860465117,10,4,12,0.325,ethnic_asian_hispanic
26,0.5128205128205128,1.2,0.16391369047619048,0.5246636771300448,4,4,13,0.25,ethnic_asian_hispanic
21,0.4503311258278146,1.2625,0.2065922619047619,0.4954954954954955,6,4,14,0.25,ethnic_asian_hispanic
35,0.4866666666666667,1.125,0.17927083333333332,0.4772727272727273,4,4,15,0.275,ethnic_asian_hispanic
