clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
22,0.50625,1.1125,0.18745535714285716,0.4864864864864865,0,0,0
20,0.5253164556962026,1.1375,0.19099702380952382,0.5045045045045045,1,1,0
22,0.5064935064935064,1.1375,0.20571428571428574,0.5,1,2,0
22,0.4935897435897436,1.15,0.21288690476190478,0.502262443438914,3,3,0
22,0.4935897435897436,1.15,0.21288690476190478,0.502262443438914,3,4,0
22,0.4935897435897436,1.15,0.21288690476190478,0.502262443438914,3,5,0
22,0.4935897435897436,1.15,0.21288690476190478,0.502262443438914,3,6,0
22,0.4935897435897436,1.15,0.21288690476190478,0.502262443438914,3,7,0
22,0.4935897435897436,1.15,0.21288690476190478,0.502262443438914,3,8,0
26,0.5548387096774193,1.0875,0.1900744047619048,0.4711111111111111,1,0,1
27,0.5483870967741935,1.075,0.17074404761904763,0.4646017699115044,1,1,1
24,0.5454545454545454,1.1375,0.19822916666666668,0.4829059829059829,4,2,1
25,0.536144578313253,1.1125,0.18971726190476193,0.4721030042918455,3,3,1
25,0.536144578313253,1.1125,0.18971726190476193,0.4721030042918455,3,4,1
25,0.536144578313253,1.1125,0.18971726190476193,0.4721030042918455,3,5,1
25,0.536144578313253,1.1125,0.18971726190476193,0.4721030042918455,3,6,1
25,0.536144578313253,1.1125,0.18971726190476193,0.4721030042918455,3,7,1
25,0.536144578313253,1.1125,0.18971726190476193,0.4721030042918455,3,8,1
21,0.5345911949685535,1.225,0.18143459915611812,0.5336322869955157,8,0,2
22,0.5283018867924528,1.2,0.19793550331525017,0.5225225225225225,10,1,2
22,0.5408805031446541,1.1875,0.1896473779385172,0.5225225225225225,8,2,2
23,0.5157232704402516,1.1875,0.19981916817359854,0.5181818181818182,9,3,2
23,0.5157232704402516,1.1875,0.19981916817359854,0.5181818181818182,9,4,2
23,0.5157232704402516,1.1875,0.19981916817359854,0.5181818181818182,9,5,2
23,0.5157232704402516,1.1875,0.19981916817359854,0.5181818181818182,9,6,2
23,0.5157232704402516,1.1875,0.19981916817359854,0.5181818181818182,9,7,2
23,0.5157232704402516,1.1875,0.19981916817359854,0.5181818181818182,9,8,2
30,0.5328947368421053,1.1625,0.16200892857142857,0.45662100456621,2,0,3
27,0.5562913907284768,1.1625,0.1532142857142857,0.45662100456621,0,1,3
27,0.5483870967741935,1.1375,0.1599404761904762,0.45454545454545453,1,2,3
27,0.5483870967741935,1.1375,0.1599404761904762,0.45454545454545453,1,3,3
27,0.5483870967741935,1.1375,0.1599404761904762,0.45454545454545453,1,4,3
27,0.5483870967741935,1.1375,0.1599404761904762,0.45454545454545453,1,5,3
27,0.5483870967741935,1.1375,0.1599404761904762,0.45454545454545453,1,6,3
27,0.5483870967741935,1.1375,0.1599404761904762,0.45454545454545453,1,7,3
32,0.47183098591549294,1.1625,0.2063392857142857,0.5320197044334976,5,0,4
30,0.4652777777777778,1.1625,0.2004910714285714,0.5094339622641509,4,1,4
27,0.4652777777777778,1.225,0.19430059523809523,0.5327102803738317,4,2,4
