scenario,mean_di,se,chance_di,excess,ci95_low,ci95_high,at_chance
political_liberal_conservative,0.12936374999999997,0.0003476180679652132,0.1254171875,0.003946562499999973,0.12868241858678817,0.13004508141321178,True
income_high_low,0.12607624999999997,0.0003372050682738279,0.1254171875,0.0006590624999999739,0.12541532806618327,0.12673717193381667,True
ethnic_asian_hispanic,0.12522875,0.00033415424320151164,0.1254171875,-0.00018843749999999937,0.12457380768332503,0.12588369231667496,True
baseline,0.12517562499999998,0.0003343240134443442,0.1254171875,-0.00024156250000001434,0.12452034993364908,0.1258309000663509,True
green_yellow,0.12494562499999998,0.00033329128141726774,0.1254171875,-0.0004715625000000223,0.12429237408842213,0.1255988759115778,True
race_white_black,0.12489562499999997,0.0003330297728340469,0.1254171875,-0.0005215625000000307,0.12424288664524524,0.1255483633547547,True
