run_id,scenario_key,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
20,llm_baseline,baseline,True,81.0,0.45625,8,0.13263785394932937,2.690625,0.4111979166666666,0.9107142857142857,221,0.11875000000000001,88,0.521875,1.178125,0.15890252976190475,0.5160256410256411,10,85,86,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
21,llm_baseline,baseline,True,21.0,0.5,6,0.18507462686567164,2.709375,0.39099702380952384,0.88125,200,0.08750000000000002,95,0.4984520123839009,1.165625,0.17831473214285715,0.5042553191489362,12,25,26,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
22,llm_baseline,baseline,True,65.0,0.4125,7,0.14947683109118087,3.065625,0.40280133928571427,0.9015544041450777,216,0.18125000000000002,103,0.4606918238993711,1.175,0.1775409226190476,0.5058823529411764,11,69,70,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
23,llm_baseline,baseline,True,39.0,0.5375,9,0.13185185185185186,2.74375,0.40352678571428574,0.9046632124352332,211,0.10625000000000001,98,0.4939209726443769,1.14375,0.1665736607142857,0.4884210526315789,9,43,44,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
24,llm_baseline,baseline,True,51.0,0.525,7,0.13529411764705881,3.20625,0.40565476190476185,0.901656314699793,221,0.14375000000000002,94,0.4791044776119403,1.178125,0.167734375,0.5238095238095238,11,55,56,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
25,llm_baseline,baseline,True,30.0,0.425,10,0.17359050445103857,2.575,0.38578125,0.8806584362139918,191,0.175,88,0.49074074074074076,1.190625,0.1879315476190476,0.5289778714436248,14,34,35,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
26,llm_baseline,baseline,True,30.0,0.41875,11,0.18413173652694612,2.36875,0.3788690476190476,0.8769551616266945,188,0.1375,105,0.48043818466353677,1.16875,0.15899925595238093,0.5005268703898841,9,34,35,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
27,llm_baseline,baseline,True,31.0,0.5,5,0.1636904761904762,2.559375,0.3891815476190476,0.8847736625514403,199,0.1,80,0.5007824726134585,1.178125,0.17068824404761904,0.5095744680851064,6,35,36,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
28,llm_baseline,baseline,True,14.0,0.4125,15,0.2149122807017544,2.309375,0.36093377976190477,0.8585961342828077,172,0.1375,94,0.5242424242424243,1.109375,0.1557105654761905,0.46764091858037576,1,18,19,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
29,llm_baseline,baseline,True,39.0,0.50625,10,0.15191740412979352,2.5875,0.3924107142857143,0.8917525773195877,203,0.1375,84,0.4555052790346908,1.1875,0.19140625,0.5335429769392034,14,43,44,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
30,llm_baseline,baseline,True,30.0,0.49375,8,0.1591240875912409,2.884375,0.39976562499999996,0.8955532574974147,213,0.1,97,0.48059701492537316,1.171875,0.1637127976190476,0.49373695198329853,7,34,35,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
31,llm_baseline,baseline,True,17.0,0.42500000000000004,13,0.18468468468468469,2.2,0.3671391369047619,0.8649484536082475,175,0.125,99,0.4840182648401826,1.146875,0.1668340773809524,0.49269311064718163,8,21,22,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
32,llm_baseline,baseline,True,37.0,0.3,15,0.17901234567901234,2.446875,0.3794419642857143,0.8778705636743215,188,0.16249999999999998,90,0.45622119815668205,1.190625,0.18597470238095237,0.5211864406779662,13,41,42,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
33,llm_baseline,baseline,True,35.0,0.50625,12,0.15,2.571875,0.39413690476190477,0.8909465020576132,196,0.10000000000000002,85,0.4909365558912387,1.190625,0.16859002976190476,0.5052301255230126,15,39,40,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
34,llm_baseline,baseline,True,58.0,0.4875,8,0.09530791788856305,3.69375,0.4326078869047619,0.934156378600823,247,0.13125,98,0.508500772797527,1.15,0.16924107142857142,0.4919786096256685,9,62,63,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
35,llm_baseline,baseline,True,47.0,0.225,8,0.20144927536231885,2.3125,0.38170014880952385,0.8766700924974307,191,0.11249999999999998,93,0.49697885196374625,1.14375,0.15364955357142857,0.48523206751054854,7,51,52,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
36,llm_baseline,baseline,True,49.0,0.3375,7,0.16012084592145015,2.334375,0.3934263392857143,0.886435331230284,201,0.125,83,0.48619631901840493,1.190625,0.17386532738095237,0.5204616998950682,9,53,54,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
37,llm_baseline,baseline,True,43.0,0.375,6,0.16666666666666666,2.428125,0.38719866071428577,0.8831578947368421,192,0.08750000000000002,85,0.5402843601895735,1.175,0.16748883928571429,0.5,14,47,48,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
38,llm_baseline,baseline,True,32.0,0.53125,11,0.15988372093023256,2.915625,0.4022098214285714,0.8981670061099797,213,0.1875,88,0.4846153846153846,1.190625,0.18453125,0.5210084033613446,16,36,37,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
39,llm_baseline,baseline,True,27.0,0.4625,11,0.14393939393939395,2.64375,0.40086681547619046,0.9029227557411273,213,0.1625,96,0.43613707165109034,1.209375,0.20293526785714286,0.5291005291005291,17,31,32,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
40,llm_baseline,baseline,True,52.0,0.35000000000000003,6,0.18895348837209303,2.8875,0.39203125,0.881511746680286,208,0.0875,92,0.5090361445783133,1.11875,0.16585193452380956,0.48739495798319327,4,56,57,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
41,llm_baseline,baseline,True,47.0,0.53125,13,0.1277533039647577,2.865625,0.4091145833333334,0.9089048106448311,215,0.15625,103,0.49768875192604006,1.128125,0.16027157738095238,0.4989429175475687,6,51,52,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
42,llm_baseline,baseline,True,19.0,0.36249999999999993,8,0.1636085626911315,2.5125,0.3913132440476191,0.8842887473460722,197,0.1,109,0.4984520123839009,1.15625,0.17150669642857141,0.4989384288747346,10,23,24,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
43,llm_baseline,baseline,True,42.0,0.5125,8,0.14776119402985075,3.05625,0.4032105654761905,0.900518134715026,209,0.06875,104,0.5075528700906344,1.128125,0.159765625,0.48893572181243417,11,46,47,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
44,llm_baseline,baseline,True,21.0,0.36875,11,0.16095380029806258,2.465625,0.39153273809523814,0.890625,203,0.13125000000000003,91,0.5238828967642527,1.146875,0.1782291666666667,0.5005291005291005,13,25,26,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
45,llm_baseline,baseline,True,39.0,0.7124999999999999,6,0.09701492537313433,3.55625,0.4267410714285715,0.928125,242,0.1375,99,0.506079027355623,1.146875,0.1577641369047619,0.4963350785340314,7,43,44,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
46,llm_baseline,baseline,True,32.0,0.5375,10,0.18397626112759644,2.734375,0.38530877976190475,0.8846960167714885,195,0.11250000000000003,102,0.4838709677419355,1.1625,0.1672953869047619,0.498416050686378,11,36,37,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
47,llm_baseline,baseline,True,35.0,0.40625,11,0.15165165165165165,2.471875,0.39468749999999997,0.8933747412008282,200,0.13124999999999998,115,0.5030487804878049,1.125,0.15659598214285714,0.4894291754756871,9,39,40,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
48,llm_baseline,baseline,True,40.0,0.7437499999999999,9,0.12445730824891461,3.5125,0.42197916666666674,0.9195519348268839,239,0.15625000000000003,95,0.5030769230769231,1.140625,0.16784598214285715,0.4889589905362776,10,44,45,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
49,llm_baseline,baseline,True,36.0,0.475,5,0.11976047904191617,3.215625,0.4220684523809524,0.9182194616977226,230,0.13749999999999998,99,0.49924585218702866,1.15625,0.16567024929093893,0.5089192025183631,8,40,41,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
50,llm_baseline,baseline,True,62.0,0.46874999999999994,9,0.14652567975830816,2.625,0.39506324404761906,0.89375,201,0.11249999999999999,103,0.47470238095238093,1.146875,0.17177083333333332,0.4860392967942089,8,66,67,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
51,llm_baseline,baseline,True,49.0,0.43124999999999997,6,0.13970588235294118,2.6875,0.40319568452380955,0.8992731048805815,212,0.14375,93,0.532608695652174,1.14375,0.17298363095238095,0.47468354430379744,11,53,54,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
52,llm_baseline,baseline,True,24.0,0.39999999999999997,12,0.18072289156626506,2.153125,0.37805431547619045,0.8742203742203742,183,0.10625000000000004,97,0.5052790346907994,1.14375,0.16851934523809525,0.4911550468262227,8,28,29,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
53,llm_baseline,baseline,True,21.0,0.5375,6,0.13069016152716592,2.809375,0.41159970238095245,0.9101239669421488,221,0.09375,93,0.47305389221556887,1.146875,0.1624702380952381,0.48788198103266595,10,25,26,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
54,llm_baseline,baseline,True,46.0,0.3875,10,0.19359756097560976,2.325,0.3732254464285715,0.8694736842105263,182,0.06875,107,0.5290519877675841,1.11875,0.1509561011904762,0.47362869198312235,6,50,51,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
55,llm_baseline,baseline,True,34.0,0.5,7,0.11641791044776119,2.959375,0.4101748511904762,0.9099476439790576,223,0.12499999999999997,113,0.45314900153609833,1.171875,0.16357514880952378,0.49841938883034775,6,38,39,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
56,llm_baseline,baseline,True,33.0,0.5,10,0.18382352941176472,2.4,0.3828459821428572,0.8800413650465356,195,0.11249999999999999,83,0.5181818181818182,1.159375,0.17498883928571426,0.5147058823529411,11,37,38,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
57,llm_baseline,baseline,True,9.0,0.60625,8,0.12443778110944528,2.7875,0.40658854166666664,0.90625,222,0.15624999999999997,84,0.4961948249619482,1.19375,0.1714174107142857,0.5221052631578947,12,13,14,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
58,llm_baseline,baseline,True,44.0,0.475,9,0.14771048744460857,2.7625,0.39364211309523806,0.889348500517063,202,0.08124999999999999,91,0.5381026438569206,1.1375,0.16202752976190476,0.4946695095948827,8,48,49,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
59,llm_baseline,baseline,True,29.0,0.35,15,0.21641791044776118,2.196875,0.3635602678571429,0.859504132231405,177,0.1,116,0.5,1.090625,0.1543452380952381,0.47385272145144075,2,33,34,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
60,llm_baseline,baseline,True,20.0,0.525,7,0.1561051004636785,2.771875,0.39621651785714285,0.8933474128827877,206,0.11875,101,0.530920060331825,1.09375,0.14701636904761906,0.4822546972860125,3,24,25,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
61,llm_baseline,baseline,True,38.0,0.5125,9,0.1613394216133942,2.428125,0.3864248511904762,0.8846960167714885,201,0.11249999999999999,102,0.49228395061728397,1.165625,0.16836309523809523,0.5053191489361702,13,42,43,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
62,llm_baseline,baseline,True,23.0,0.475,10,0.167420814479638,2.596875,0.3907366071428572,0.8867924528301887,199,0.0875,87,0.5135135135135135,1.128125,0.1589620535714286,0.4879074658254469,6,27,28,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
63,llm_baseline,baseline,True,23.0,0.33749999999999997,7,0.17378048780487804,2.590625,0.3874293154761905,0.8826638477801269,192,0.08125000000000003,98,0.5077160493827161,1.153125,0.15057291666666667,0.48352816153028694,10,27,28,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
64,llm_baseline,baseline,True,23.0,0.5249999999999999,5,0.10087719298245613,2.953125,0.4213764880952381,0.9221311475409836,233,0.18125,98,0.5300462249614792,1.096875,0.1717857142857143,0.4626865671641791,6,27,28,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
65,llm_baseline,baseline,True,29.0,0.5125,8,0.14350453172205438,3.025,0.40529389880952377,0.9,219,0.11875,95,0.5158850226928896,1.140625,0.15885206747275712,0.4942528735632184,8,33,34,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
66,llm_baseline,baseline,True,29.0,0.46875,6,0.16304347826086957,2.59375,0.3943340773809524,0.8897136797454931,206,0.11249999999999999,103,0.48377125193199383,1.128125,0.16131324404761904,0.4807692307692308,5,33,34,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
67,llm_baseline,baseline,True,44.0,0.34375,13,0.1976911976911977,2.3375,0.374921875,0.8712972420837589,195,0.07500000000000001,107,0.49221183800623053,1.15,0.16213913690476192,0.4924892703862661,6,48,49,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
68,llm_baseline,baseline,True,63.0,0.40625,9,0.13102409638554216,2.940625,0.41229538690476186,0.9096638655462185,219,0.1,94,0.48787878787878786,1.1625,0.17086309523809523,0.514799154334038,6,67,68,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
69,llm_baseline,baseline,True,56.0,0.26875,12,0.20605187319884727,2.0875,0.3668675595238095,0.8638211382113821,178,0.06874999999999999,110,0.4913112164296998,1.1125,0.1588095238095238,0.4897739504843918,13,60,61,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
70,llm_baseline,baseline,True,34.0,0.31875,10,0.18628912071535023,2.753125,0.383984375,0.8769716088328076,195,0.11875,98,0.5060240963855421,1.15625,0.15582589285714285,0.4927385892116183,7,38,39,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
71,llm_baseline,baseline,True,34.0,0.5812499999999999,9,0.13432835820895522,2.65625,0.4088206845238095,0.9088082901554404,221,0.13124999999999998,109,0.5233644859813084,1.109375,0.16353794642857142,0.47914438502673795,5,38,39,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
72,llm_baseline,baseline,True,60.0,0.51875,6,0.13056379821958458,2.753125,0.41047619047619055,0.9089958158995816,220,0.1375,86,0.5030211480362538,1.171875,0.17639880952380954,0.514047866805411,13,64,65,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
73,llm_baseline,baseline,True,41.0,0.54375,10,0.13622754491017963,3.209375,0.40527529761904757,0.90134994807892,217,0.1625,106,0.49537037037037035,1.140625,0.16025669642857143,0.49946865037194477,8,45,46,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
74,llm_baseline,baseline,True,63.0,0.34375,8,0.14939024390243902,2.490625,0.3933110119047619,0.8953488372093024,207,0.16875,105,0.4728682170542636,1.184375,0.16897693452380952,0.509493670886076,11,67,68,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
75,llm_baseline,baseline,True,54.0,0.38125,12,0.19047619047619047,2.321875,0.3833184523809524,0.8804573804573804,192,0.1,90,0.4714064914992272,1.18125,0.18811755952380954,0.5121951219512195,13,58,59,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
76,llm_baseline,baseline,True,25.0,0.3875,7,0.11210762331838565,2.78125,0.42112351190476194,0.9195402298850575,234,0.15,104,0.5,1.159375,0.1624404761904762,0.4973544973544973,14,29,30,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
77,llm_baseline,baseline,True,29.0,0.41875,9,0.14523449319213314,2.75625,0.39628348214285714,0.8975712777191129,210,0.09999999999999999,98,0.5432098765432098,1.1375,0.15048363095238096,0.4797008547008547,9,33,34,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
78,llm_baseline,baseline,True,38.0,0.5812499999999999,5,0.1318181818181818,2.9375,0.4131510416666667,0.9125395152792413,223,0.125,91,0.5143721633888049,1.171875,0.15438244047619049,0.49478079331941544,10,42,43,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
79,llm_baseline,baseline,True,34.0,0.53125,13,0.14501510574018128,2.709375,0.4028831845238095,0.899063475546306,212,0.1,104,0.5304212168486739,1.1125,0.1510751488095238,0.46977730646871685,7,38,39,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
80,llm_baseline,baseline,True,29.0,0.58125,8,0.1884272997032641,2.58125,0.38458333333333333,0.8728024819027922,196,0.13125,99,0.49242424242424243,1.15625,0.16061755952380954,0.509865005192108,6,33,34,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
81,llm_baseline,baseline,True,19.0,0.49375,8,0.13190184049079753,2.803125,0.40340773809523806,0.9041533546325878,215,0.1375,90,0.500763358778626,1.165625,0.17143229166666665,0.5152792413066386,12,23,24,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
82,llm_baseline,baseline,True,18.0,0.36875,9,0.1454272863568216,2.621875,0.4041741071428572,0.9009384775808134,221,0.11250000000000002,91,0.5114503816793893,1.153125,0.1566054635020152,0.5083857442348009,9,22,23,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
83,llm_baseline,baseline,True,22.0,0.39375,11,0.19076923076923077,2.21875,0.3643526785714285,0.8602711157455682,173,0.16875,85,0.48665620094191525,1.184375,0.18712425595238097,0.5156081808396125,10,26,27,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
84,llm_baseline,baseline,True,25.0,0.6625,10,0.1383737517831669,3.15625,0.4093601190476191,0.90973630831643,226,0.14375,97,0.5054945054945055,1.171875,0.16712425595238095,0.5180084745762712,7,29,30,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
85,llm_baseline,baseline,True,15.0,0.45625,9,0.16592592592592592,2.559375,0.38606398809523806,0.8796680497925311,199,0.10624999999999998,101,0.5138461538461538,1.128125,0.16103050595238094,0.48891235480464623,7,19,20,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
86,llm_baseline,baseline,True,37.0,0.26874999999999993,12,0.18484848484848485,2.20625,0.3784784226190476,0.8729166666666667,191,0.07500000000000001,108,0.5046875,1.121875,0.16090401785714287,0.47680690399137,13,41,42,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
87,llm_baseline,baseline,True,30.0,0.29374999999999996,11,0.21418020679468242,2.215625,0.36364955357142853,0.859504132231405,183,0.14375,96,0.48073959938366717,1.15625,0.1600892857142857,0.47003154574132494,12,34,35,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
88,llm_baseline,baseline,True,51.0,0.4937499999999999,8,0.1438953488372093,2.66875,0.40112723214285706,0.8989795918367347,213,0.0875,124,0.4881889763779528,1.109375,0.1507254464285714,0.48459086078639746,1,55,56,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
89,llm_baseline,baseline,True,14.0,0.625,8,0.12631578947368421,3.159375,0.41166666666666674,0.9121338912133892,224,0.2125,95,0.48558421851289835,1.15625,0.1782626488095238,0.5114583333333333,9,18,19,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
90,llm_baseline,baseline,True,35.0,0.4125,8,0.17533432392273401,2.315625,0.3812574404761905,0.8786008230452675,194,0.11875,97,0.5023400936037441,1.1625,0.16680059523809526,0.48986125933831376,10,39,40,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
91,llm_baseline,baseline,True,78.0,0.50625,6,0.11259259259259259,2.66875,0.4135751488095238,0.9147843942505134,228,0.15000000000000002,93,0.4878048780487805,1.146875,0.18013020833333332,0.48427672955974843,5,82,83,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
92,llm_baseline,baseline,True,34.0,0.5062500000000001,9,0.09347181008902077,3.0875,0.4267671130952381,0.9314641744548287,235,0.13749999999999998,97,0.5172413793103449,1.1375,0.16284970238095237,0.49056603773584906,7,38,39,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
93,llm_baseline,baseline,True,14.0,0.5375,7,0.12,2.915625,0.40707217261904766,0.9071729957805907,213,0.2,84,0.48992248062015503,1.18125,0.19247023809523808,0.5396145610278372,17,18,19,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
94,llm_baseline,baseline,True,50.0,0.4625,12,0.12797619047619047,2.615625,0.4093638392857143,0.9074844074844075,221,0.13125,88,0.4872944693572496,1.1375,0.17856026785714285,0.4994807892004154,8,54,55,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
95,llm_baseline,baseline,True,31.0,0.6437499999999999,9,0.1328358208955224,2.971875,0.41191220238095233,0.9063475546305931,229,0.13125,93,0.5627906976744186,1.1375,0.15234747023809525,0.4963041182682154,9,35,36,converged,llm_baseline_20260906_043035,hermes-4.3-36b-vf-lp,live
