clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
23,0.5135135135135135,1.175,0.1693005952380952,0.4929577464788732,3,4,66,0.3,llm_baseline
30,0.4066666666666667,1.2125,0.1938690476190476,0.4976744186046511,4,4,67,0.3249999999999999,llm_baseline
30,0.5562913907284768,1.125,0.1582738095238095,0.4429223744292237,2,4,68,0.2249999999999999,llm_baseline
27,0.5163398692810458,1.25,0.1947172619047619,0.5426008968609866,5,4,69,0.375,llm_baseline
27,0.5066666666666667,1.175,0.1656398809523809,0.4954128440366973,3,4,70,0.25,llm_baseline
25,0.5584415584415584,1.1125,0.1556994047619047,0.4524886877828054,1,4,71,0.2249999999999999,llm_baseline
33,0.5064935064935064,1.1,0.1503273809523809,0.4705882352941176,2,4,72,0.175,llm_baseline
22,0.5033112582781457,1.2125,0.1971518987341772,0.5424528301886793,4,4,73,0.3,llm_baseline
30,0.525974025974026,1.0625,0.1912053571428571,0.4479638009049774,1,4,74,0.25,llm_baseline
36,0.5,1.075,0.1713988095238095,0.4608294930875576,1,4,75,0.15,llm_baseline
27,0.5064102564102564,1.125,0.161875,0.4570135746606334,2,4,76,0.15,llm_baseline
20,0.4591194968553459,1.25,0.1922023809523809,0.5361702127659574,3,4,77,0.3,llm_baseline
27,0.4768211920529801,1.1625,0.200297619047619,0.518348623853211,5,4,78,0.225,llm_baseline
30,0.5319148936170213,1.1625,0.1473660714285714,0.4766355140186916,2,4,79,0.3,llm_baseline
26,0.4966887417218543,1.1875,0.2092261904761904,0.4840182648401826,4,4,80,0.3,llm_baseline
36,0.5208333333333334,1.0875,0.1444345238095238,0.456221198156682,0,4,81,0.2499999999999999,llm_baseline
25,0.5202702702702703,1.225,0.1710714285714286,0.5023255813953489,4,4,82,0.25,llm_baseline
28,0.5231788079470199,1.1125,0.1663050030138637,0.4520547945205479,2,4,83,0.2249999999999999,llm_baseline
21,0.5182926829268293,1.1875,0.1882291666666666,0.5194805194805194,4,4,84,0.3,llm_baseline
27,0.5608108108108109,1.0875,0.1530059523809523,0.45,0,4,85,0.15,llm_baseline
23,0.5256410256410257,1.2625,0.1926636904761905,0.5244444444444445,8,4,86,0.275,llm_baseline
30,0.4589041095890411,1.15,0.1875744047619048,0.4834123222748815,3,4,87,0.275,llm_baseline
26,0.4832214765100671,1.2,0.1782738095238095,0.5267857142857143,4,4,88,0.35,llm_baseline
28,0.4214285714285714,1.225,0.1872767857142857,0.5571428571428572,4,4,89,0.2749999999999999,llm_baseline
29,0.4545454545454545,1.2125,0.1937202380952381,0.4952830188679245,3,4,90,0.15,llm_baseline
24,0.5563380281690141,1.2125,0.1934821428571428,0.5092592592592593,4,4,91,0.2,llm_baseline
29,0.4864864864864865,1.1625,0.1717261904761904,0.4976744186046511,5,4,92,0.175,llm_baseline
25,0.5838926174496645,1.1125,0.1494196428571428,0.4729729729729729,1,4,93,0.2,llm_baseline
24,0.4459459459459459,1.1625,0.182797619047619,0.4809523809523809,1,4,94,0.2499999999999999,llm_baseline
22,0.4906832298136646,1.225,0.1715773809523809,0.4977777777777777,2,4,95,0.3,llm_baseline
33,0.5064935064935064,1.075,0.1560863095238095,0.4684684684684684,0,4,96,0.225,llm_baseline
25,0.5194805194805194,1.15,0.1689732142857142,0.4885844748858447,4,4,97,0.2499999999999999,llm_baseline
26,0.4693877551020408,1.2625,0.166547619047619,0.536697247706422,4,4,98,0.225,llm_baseline
25,0.5135135135135135,1.175,0.1486755952380952,0.5071090047393365,3,4,99,0.2749999999999999,llm_baseline
21,0.4615384615384615,1.3,0.225297619047619,0.5714285714285714,9,10,0,0.475,ethnic_asian_hispanic
23,0.5973154362416108,1.1875,0.1390773809523809,0.5207373271889401,1,6,1,0.2499999999999999,ethnic_asian_hispanic
24,0.535031847133758,1.1625,0.1556249999999999,0.4493392070484581,4,17,2,0.175,ethnic_asian_hispanic
27,0.5067567567567568,1.2,0.1786755952380952,0.4909090909090909,4,10,3,0.275,ethnic_asian_hispanic
21,0.4785714285714286,1.4125,0.2216815476190476,0.5666666666666667,15,4,4,0.425,ethnic_asian_hispanic
30,0.5416666666666666,1.1875,0.178095238095238,0.4929577464788732,6,4,5,0.2749999999999999,ethnic_asian_hispanic
27,0.4513888888888889,1.2375,0.2132142857142857,0.5333333333333333,6,7,6,0.3749999999999999,ethnic_asian_hispanic
15,0.524390243902439,1.25,0.1764880952380952,0.5570175438596491,5,13,7,0.4,ethnic_asian_hispanic
26,0.4868421052631579,1.1875,0.1810416666666666,0.5159817351598174,6,12,8,0.275,ethnic_asian_hispanic
22,0.5723684210526315,1.1625,0.1769196428571428,0.4841628959276018,2,8,9,0.2249999999999999,ethnic_asian_hispanic
28,0.4774193548387097,1.1625,0.1505059523809523,0.509090909090909,2,4,10,0.2249999999999999,ethnic_asian_hispanic
33,0.4236111111111111,1.25,0.1839434523809524,0.5073170731707317,5,4,11,0.325,ethnic_asian_hispanic
26,0.4965986394557823,1.225,0.1758482142857143,0.4976958525345622,5,12,12,0.225,ethnic_asian_hispanic
18,0.4615384615384615,1.3,0.2210416666666666,0.5531914893617021,10,8,13,0.3999999999999999,ethnic_asian_hispanic
19,0.5584415584415584,1.1375,0.1836755952380952,0.5044642857142857,4,13,14,0.325,ethnic_asian_hispanic
25,0.4903225806451612,1.175,0.1710714285714285,0.4910714285714285,3,12,15,0.2499999999999999,ethnic_asian_hispanic
26,0.4533333333333333,1.2625,0.2038095238095238,0.5586854460093896,4,7,16,0.3,ethnic_asian_hispanic
28,0.4810126582278481,1.15,0.1712946428571428,0.5,2,5,17,0.3249999999999999,ethnic_asian_hispanic
30,0.5486111111111112,1.0625,0.1472321428571428,0.4604651162790698,0,4,18,0.2249999999999999,ethnic_asian_hispanic
22,0.5714285714285714,1.2375,0.1743303571428571,0.4870689655172414,7,9,19,0.2749999999999999,ethnic_asian_hispanic
29,0.5029940119760479,1.1375,0.1629017857142856,0.452991452991453,2,6,20,0.225,ethnic_asian_hispanic
23,0.4625,1.2375,0.2027232142857142,0.5545851528384279,6,8,21,0.3749999999999999,ethnic_asian_hispanic
27,0.4761904761904761,1.2125,0.1771130952380952,0.5069124423963134,3,8,22,0.25,ethnic_asian_hispanic
24,0.5197368421052632,1.2125,0.1816071428571428,0.5357142857142857,3,4,23,0.3,ethnic_asian_hispanic
32,0.5106382978723404,1.1875,0.1427678571428571,0.4930232558139535,2,4,24,0.15,ethnic_asian_hispanic
23,0.5098039215686274,1.275,0.1908184523809523,0.5525114155251142,6,14,25,0.35,ethnic_asian_hispanic
25,0.535031847133758,1.1625,0.1602772754671488,0.5133928571428571,5,5,26,0.2499999999999999,ethnic_asian_hispanic
23,0.5033112582781457,1.225,0.1726785714285714,0.5291479820627802,5,8,27,0.3999999999999999,ethnic_asian_hispanic
28,0.5061728395061729,1.1125,0.1837648809523809,0.4573991031390134,3,7,28,0.275,ethnic_asian_hispanic
22,0.5434782608695652,1.2125,0.1867410714285714,0.5294117647058824,4,14,29,0.325,ethnic_asian_hispanic
28,0.5364238410596026,1.1625,0.1723065476190476,0.5180180180180181,3,4,30,0.275,ethnic_asian_hispanic
28,0.5503355704697986,1.1,0.1504761904761904,0.4266055045871559,1,6,31,0.25,ethnic_asian_hispanic
30,0.5547945205479452,1.125,0.1589434523809523,0.4837209302325581,2,7,32,0.175,ethnic_asian_hispanic
26,0.5460992907801419,1.15,0.1355357142857142,0.5023923444976076,3,4,33,0.3,ethnic_asian_hispanic
24,0.5632911392405063,1.075,0.1350297619047619,0.4625550660792951,1,13,34,0.25,ethnic_asian_hispanic
24,0.5286624203821656,1.175,0.1559970238095238,0.4869565217391304,4,6,35,0.175,ethnic_asian_hispanic
31,0.5165562913907285,1.1625,0.1736458333333333,0.4908256880733945,3,4,36,0.35,ethnic_asian_hispanic
21,0.5328947368421053,1.25,0.1701041666666666,0.5475113122171946,4,7,37,0.2249999999999999,ethnic_asian_hispanic
27,0.5533333333333333,1.1625,0.125625,0.4930875576036866,1,4,38,0.175,ethnic_asian_hispanic
19,0.5,1.2125,0.2015922619047619,0.514018691588785,5,5,39,0.25,ethnic_asian_hispanic
16,0.5952380952380952,1.275,0.1914434523809523,0.5316455696202531,7,6,40,0.3249999999999999,ethnic_asian_hispanic
27,0.5283018867924528,1.15,0.167209162145871,0.4666666666666667,3,10,41,0.3,ethnic_asian_hispanic
22,0.547945205479452,1.175,0.1544940476190476,0.4953271028037383,4,5,42,0.15,ethnic_asian_hispanic
19,0.4939759036144578,1.1625,0.1685416666666666,0.4789915966386555,1,12,43,0.15,ethnic_asian_hispanic
20,0.5620915032679739,1.2625,0.1905357142857142,0.53125,3,10,44,0.2749999999999999,ethnic_asian_hispanic
28,0.5231788079470199,1.2375,0.182172619047619,0.5,6,8,45,0.325,ethnic_asian_hispanic
31,0.5342465753424658,1.1375,0.1495535714285714,0.4754901960784313,2,6,46,0.175,ethnic_asian_hispanic
25,0.4873417721518987,1.225,0.2023214285714285,0.5339366515837104,8,6,47,0.425,ethnic_asian_hispanic
24,0.4736842105263157,1.2875,0.1780505952380952,0.536697247706422,8,10,48,0.35,ethnic_asian_hispanic
25,0.5844155844155844,1.075,0.1578869047619047,0.4389140271493212,1,4,49,0.1999999999999999,ethnic_asian_hispanic
31,0.541095890410959,1.1125,0.1403273809523809,0.4403669724770642,0,4,50,0.2,ethnic_asian_hispanic
24,0.5534591194968553,1.1375,0.1637797619047619,0.5044642857142857,2,4,51,0.1749999999999999,ethnic_asian_hispanic
28,0.4733333333333333,1.1875,0.1789732142857142,0.5113122171945701,3,12,52,0.1999999999999999,ethnic_asian_hispanic
31,0.4375,1.1875,0.1565327380952381,0.4790697674418605,3,9,53,0.25,ethnic_asian_hispanic
20,0.5256410256410257,1.225,0.2063839285714285,0.4798206278026906,4,10,54,0.35,ethnic_asian_hispanic
25,0.5286624203821656,1.1625,0.1661607142857142,0.5,3,5,55,0.275,ethnic_asian_hispanic
26,0.5,1.1625,0.1797916666666666,0.5,3,4,56,0.2249999999999999,ethnic_asian_hispanic
25,0.4533333333333333,1.2375,0.1896428571428571,0.5296803652968036,5,6,57,0.2749999999999999,ethnic_asian_hispanic
29,0.4935064935064935,1.1875,0.1578869047619047,0.4933333333333333,3,9,58,0.2499999999999999,ethnic_asian_hispanic
26,0.484472049689441,1.1125,0.1760565476190476,0.462882096069869,2,4,59,0.25,ethnic_asian_hispanic
38,0.4266666666666667,1.1375,0.1655654761904761,0.5068493150684932,2,4,60,0.3,ethnic_asian_hispanic
28,0.5345911949685535,1.1625,0.1619791666666666,0.5064935064935064,4,7,61,0.275,ethnic_asian_hispanic
26,0.3836477987421384,1.3625,0.2200446428571428,0.5676855895196506,10,14,62,0.375,ethnic_asian_hispanic
24,0.5063291139240507,1.175,0.1843898809523809,0.5265486725663717,5,8,63,0.2999999999999999,ethnic_asian_hispanic
40,0.4733333333333333,1.05,0.1338392857142857,0.4253393665158371,0,4,64,0.1,ethnic_asian_hispanic
26,0.4429530201342282,1.2375,0.2055654761904762,0.5113122171945701,7,6,65,0.275,ethnic_asian_hispanic
24,0.4615384615384615,1.2125,0.1760267857142857,0.536036036036036,6,7,66,0.2,ethnic_asian_hispanic
25,0.4671052631578947,1.2625,0.1910267857142857,0.4909090909090909,6,8,67,0.25,ethnic_asian_hispanic
27,0.4652777777777778,1.2,0.1840773809523809,0.5213270142180095,4,9,68,0.3249999999999999,ethnic_asian_hispanic
30,0.435064935064935,1.2,0.1930654761904762,0.5,4,10,69,0.2499999999999999,ethnic_asian_hispanic
23,0.5,1.1875,0.1584375,0.5112107623318386,7,6,70,0.2,ethnic_asian_hispanic
22,0.4777070063694267,1.1375,0.1775015069318866,0.5135135135135135,5,4,71,0.2249999999999999,ethnic_asian_hispanic
26,0.4723926380368098,1.2625,0.1694791666666666,0.5043103448275862,4,20,72,0.35,ethnic_asian_hispanic
18,0.525974025974026,1.2375,0.1942559523809524,0.5227272727272727,8,5,73,0.3,ethnic_asian_hispanic
29,0.5902777777777778,1.15,0.1546428571428571,0.4579439252336448,2,4,74,0.175,ethnic_asian_hispanic
25,0.5533333333333333,1.175,0.1802827380952381,0.5,4,5,75,0.15,ethnic_asian_hispanic
23,0.4662162162162162,1.225,0.212172619047619,0.4885844748858447,6,4,76,0.25,ethnic_asian_hispanic
26,0.5324675324675324,1.2,0.1529315476190476,0.4862385321100917,3,5,77,0.2249999999999999,ethnic_asian_hispanic
29,0.4968152866242038,1.2,0.1419196428571428,0.4801762114537445,5,5,78,0.25,ethnic_asian_hispanic
28,0.5136986301369864,1.15,0.1815625,0.4930232558139535,4,8,79,0.125,ethnic_asian_hispanic
24,0.5163398692810458,1.25,0.1896279761904761,0.5135135135135135,8,11,80,0.2249999999999999,ethnic_asian_hispanic
28,0.58,1.175,0.1626339285714285,0.5092592592592593,5,4,81,0.2749999999999999,ethnic_asian_hispanic
34,0.5205479452054794,1.1125,0.1463988095238095,0.4744186046511628,0,4,82,0.175,ethnic_asian_hispanic
25,0.5192307692307693,1.175,0.173422619047619,0.5067264573991032,4,9,83,0.2,ethnic_asian_hispanic
22,0.4733333333333333,1.225,0.205297619047619,0.5570776255707762,6,13,84,0.3,ethnic_asian_hispanic
19,0.5068493150684932,1.25,0.1987648809523809,0.5539906103286385,6,10,85,0.25,ethnic_asian_hispanic
27,0.4470588235294118,1.1625,0.1425446428571428,0.5,2,25,86,0.125,ethnic_asian_hispanic
22,0.5365853658536586,1.175,0.1469047619047619,0.5,3,18,87,0.2,ethnic_asian_hispanic
20,0.4933333333333333,1.225,0.1830803571428571,0.5352112676056338,5,6,88,0.2249999999999999,ethnic_asian_hispanic
20,0.5165562913907285,1.2875,0.1965625,0.5258215962441315,8,5,89,0.3,ethnic_asian_hispanic
26,0.5477707006369427,1.15,0.1614732142857143,0.4844444444444444,1,5,90,0.1999999999999999,ethnic_asian_hispanic
22,0.5096774193548387,1.2625,0.2110714285714285,0.5299539170506913,10,8,91,0.35,ethnic_asian_hispanic
23,0.45625,1.2,0.1691229656419529,0.4841628959276018,5,4,92,0.1999999999999999,ethnic_asian_hispanic
30,0.4794520547945205,1.2,0.1680357142857143,0.5311004784688995,2,6,93,0.3,ethnic_asian_hispanic
19,0.532051282051282,1.275,0.2029166666666667,0.4932735426008968,9,4,94,0.275,ethnic_asian_hispanic
31,0.4421768707482993,1.1875,0.168110119047619,0.5047619047619047,3,4,95,0.2249999999999999,ethnic_asian_hispanic
25,0.5120481927710844,1.1375,0.1537648809523809,0.4743589743589743,2,4,96,0.2999999999999999,ethnic_asian_hispanic
30,0.4285714285714285,1.375,0.2027380952380952,0.5321100917431193,14,14,97,0.35,ethnic_asian_hispanic
24,0.50625,1.1625,0.1705208333333333,0.4868421052631579,3,5,98,0.275,ethnic_asian_hispanic
27,0.4465408805031446,1.275,0.1698161543098252,0.5353982300884956,8,11,99,0.3249999999999999,ethnic_asian_hispanic
23,0.5208333333333334,1.2125,0.1771577380952381,0.5311004784688995,4,4,0,0.225,green_yellow
25,0.506578947368421,1.125,0.1755208333333333,0.5181818181818182,3,4,1,0.325,green_yellow
21,0.4791666666666667,1.1875,0.1989583333333333,0.5145631067961165,5,4,2,0.2749999999999999,green_yellow
23,0.4814814814814814,1.1375,0.1992113095238095,0.4782608695652174,3,4,3,0.3249999999999999,green_yellow
24,0.48,1.25,0.2066220238095238,0.5534883720930233,9,4,4,0.35,green_yellow
27,0.5328947368421053,1.1875,0.1663839285714285,0.5181818181818182,6,4,5,0.2,green_yellow
16,0.4580645161290322,1.325,0.2342113095238095,0.5772727272727273,11,4,6,0.35,green_yellow
26,0.5202702702702703,1.2125,0.1746835443037974,0.4909090909090909,4,4,7,0.25,green_yellow
28,0.4545454545454545,1.275,0.1770089285714285,0.5277777777777778,4,4,8,0.35,green_yellow
30,0.4861111111111111,1.2,0.1841369047619047,0.4929577464788732,5,4,9,0.3,green_yellow
24,0.5,1.225,0.1941369047619047,0.5330188679245284,5,4,10,0.2249999999999999,green_yellow
25,0.4834437086092715,1.275,0.1834374999999999,0.5185185185185185,5,4,11,0.3,green_yellow
22,0.4391891891891892,1.25,0.2012946428571428,0.5280373831775701,4,4,12,0.275,green_yellow
22,0.5769230769230769,1.1375,0.1640922619047619,0.5,4,4,13,0.325,green_yellow
23,0.4900662251655629,1.1875,0.1698363095238095,0.5137614678899083,4,4,14,0.2749999999999999,green_yellow
29,0.5,1.1875,0.1798065476190476,0.5093457943925234,3,4,15,0.3,green_yellow
29,0.5167785234899329,1.1125,0.1586011904761904,0.4454545454545454,3,4,16,0.2249999999999999,green_yellow
27,0.5822784810126582,1.1,0.1376339285714286,0.4292035398230088,1,4,17,0.0999999999999999,green_yellow
22,0.5576923076923077,1.1125,0.176235119047619,0.4524886877828054,0,4,18,0.175,green_yellow
33,0.4928571428571429,1.175,0.155922619047619,0.4705882352941176,1,4,19,0.2499999999999999,green_yellow
32,0.4551282051282051,1.125,0.1670833333333333,0.4794520547945205,1,4,20,0.225,green_yellow
28,0.5763888888888888,1.1625,0.1502678571428571,0.4375,4,4,21,0.275,green_yellow
25,0.4934210526315789,1.175,0.1768154761904762,0.5023474178403756,3,4,22,0.275,green_yellow
29,0.5285714285714286,1.1,0.1676041666666666,0.431924882629108,1,4,23,0.3,green_yellow
29,0.5099337748344371,1.1125,0.1641815476190476,0.4954545454545455,1,4,24,0.25,green_yellow
25,0.5060975609756098,1.1875,0.1558630952380952,0.5321888412017167,3,4,25,0.175,green_yellow
27,0.5,1.15,0.2155505952380952,0.4837209302325581,2,4,26,0.275,green_yellow
22,0.5466666666666666,1.1625,0.1604464285714285,0.502283105022831,1,4,27,0.3,green_yellow
21,0.5072463768115942,1.2,0.1754761904761904,0.4881516587677725,3,4,28,0.3,green_yellow
29,0.5314685314685315,1.125,0.1718303571428571,0.411214953271028,0,4,29,0.25,green_yellow
21,0.487012987012987,1.2125,0.2010267857142857,0.5491071428571429,5,4,30,0.25,green_yellow
23,0.4866666666666667,1.1125,0.1831547619047619,0.4481132075471698,0,4,31,0.175,green_yellow
29,0.4967320261437908,1.1625,0.1826636904761905,0.5272727272727272,5,4,32,0.1999999999999999,green_yellow
23,0.4901960784313725,1.325,0.2192113095238095,0.5504587155963303,8,4,33,0.275,green_yellow
25,0.4879518072289157,1.125,0.1714136904761904,0.4765957446808511,4,4,34,0.175,green_yellow
26,0.5202702702702703,1.1875,0.1672321428571428,0.4954128440366973,4,4,35,0.1999999999999999,green_yellow
24,0.477124183006536,1.2875,0.2040178571428571,0.545045045045045,11,4,36,0.3,green_yellow
32,0.5067567567567568,1.075,0.1556398809523809,0.4528301886792453,0,4,37,0.25,green_yellow
27,0.4932432432432432,1.1875,0.1643452380952381,0.4796380090497738,5,4,38,0.275,green_yellow
23,0.5,1.2625,0.1944642857142857,0.4977973568281938,9,4,39,0.3,green_yellow
27,0.5197368421052632,1.125,0.1489880952380952,0.4772727272727273,0,4,40,0.3,green_yellow
28,0.5135135135135135,1.1125,0.1644345238095238,0.4792626728110599,3,4,41,0.2499999999999999,green_yellow
28,0.4714285714285714,1.225,0.2019196428571428,0.5148514851485149,5,4,42,0.25,green_yellow
24,0.5408805031446541,1.1875,0.2020386904761904,0.536036036036036,7,4,43,0.375,green_yellow
27,0.4967741935483871,1.1875,0.1712648809523809,0.5318181818181819,1,4,44,0.2499999999999999,green_yellow
21,0.532051282051282,1.2125,0.1820238095238095,0.5246636771300448,3,4,45,0.3,green_yellow
25,0.5324675324675324,1.125,0.1785863095238095,0.488479262672811,1,4,46,0.1999999999999999,green_yellow
20,0.569620253164557,1.1625,0.1769940476190476,0.53125,3,4,47,0.25,green_yellow
39,0.4714285714285714,1.0875,0.1444791666666666,0.4663461538461538,1,4,48,0.175,green_yellow
23,0.5165562913907285,1.1875,0.1913839285714285,0.5294117647058824,5,4,49,0.1999999999999999,green_yellow
33,0.4733333333333333,1.15,0.1549553571428571,0.4907407407407407,4,4,50,0.25,green_yellow
26,0.5733333333333334,1.1,0.1760416666666666,0.4611872146118721,4,4,51,0.125,green_yellow
30,0.4935064935064935,1.175,0.1671130952380952,0.484304932735426,4,4,52,0.2249999999999999,green_yellow
20,0.5844155844155844,1.1125,0.1669791666666666,0.5023041474654378,4,4,53,0.1999999999999999,green_yellow
26,0.4794520547945205,1.1875,0.162470238095238,0.4863636363636364,2,4,54,0.15,green_yellow
24,0.5324675324675324,1.1875,0.1860119047619047,0.5384615384615384,4,4,55,0.225,green_yellow
32,0.527027027027027,1.0875,0.1328571428571428,0.4558139534883721,1,4,56,0.1999999999999999,green_yellow
35,0.5540540540540541,1.075,0.1376636904761904,0.4626168224299065,1,4,57,0.25,green_yellow
20,0.5269461077844312,1.1,0.1673809523809523,0.4743589743589743,1,4,58,0.3,green_yellow
21,0.5448717948717948,1.1375,0.1902232142857142,0.4931506849315068,6,4,59,0.375,green_yellow
25,0.5096774193548387,1.175,0.1765625,0.5067264573991032,5,4,60,0.2499999999999999,green_yellow
