run_id,converged,convergence_step,final_step
0,True,,unknown
1,True,,unknown
10,True,,unknown
11,True,,unknown
12,True,,unknown
13,True,,unknown
14,True,,unknown
15,True,,unknown
16,True,,unknown
17,True,,unknown
18,True,,unknown
19,True,,unknown
2,True,,unknown
20,True,,unknown
21,True,,unknown
22,True,,unknown
23,True,,unknown
24,True,,unknown
25,True,,unknown
26,True,,unknown
27,True,,unknown
28,True,,unknown
29,True,,unknown
3,True,,unknown
30,True,,unknown
31,True,,unknown
32,True,,unknown
33,True,,unknown
34,True,,unknown
35,True,,unknown
36,True,,unknown
37,True,,unknown
38,True,,unknown
39,True,,unknown
4,True,,unknown
5,True,,unknown
6,True,,unknown
7,True,,unknown
8,True,,unknown
9,True,,unknown
40,False,,1000
41,False,,1000
42,False,,1000
43,False,,1000
44,False,,1000
45,False,,1000
46,False,,1000
47,False,,1000
48,False,,1000
49,False,,1000
50,False,,1000
51,False,,1000
52,False,,1000
53,False,,1000
54,False,,1000
55,False,,1000
56,False,,1000
57,False,,1000
58,False,,1000
59,False,,1000
60,False,,1000
61,False,,1000
62,False,,1000
63,False,,1000
64,False,,1000
65,False,,1000
66,False,,1000
67,False,,1000
68,False,,1000
69,False,,1000
70,False,,1000
71,False,,1000
72,False,,1000
73,False,,1000
74,False,,1000
75,False,,1000
76,False,,1000
77,False,,1000
78,False,,1000
79,False,,1000
80,False,,1000
81,False,,1000
82,False,,1000
83,False,,1000
84,False,,1000
85,False,,1000
86,False,,1000
87,False,,1000
88,False,,1000
89,False,,1000
90,False,,1000
91,False,,1000
92,False,,1000
93,False,,1000
94,False,,1000
95,False,,1000
96,False,,1000
97,False,,1000
98,False,,1000
99,False,,1000
