run_id,converged,convergence_step,final_step
0,True,38,42
1,True,28,32
2,True,14,18
3,True,8,12
4,True,22,26
5,True,19,23
6,True,31,35
7,True,19,23
8,True,28,32
9,True,25,29
10,True,63,67
11,True,19,23
12,True,42,46
13,True,13,17
14,True,32,36
15,True,17,21
16,True,35,39
17,True,11,15
18,True,10,14
19,True,19,23
