clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
20,0.5,1.225,0.22549107142857144,0.5733333333333334,7,0,0
10,0.4177215189873418,1.45,0.2794494047619048,0.6842105263157895,18,1,0
11,0.4024390243902439,1.375,0.2598065476190476,0.6363636363636364,12,2,0
10,0.36363636363636365,1.4875,0.28574404761904765,0.6742081447963801,21,3,0
11,0.3902439024390244,1.4375,0.27211309523809524,0.6533333333333333,16,4,0
10,0.36363636363636365,1.4875,0.27370403857745634,0.6637168141592921,18,5,0
10,0.30864197530864196,1.65,0.3072619047619048,0.7123893805309734,21,6,0
10,0.3271604938271605,1.6,0.3037053571428571,0.7048458149779736,19,7,0
11,0.30625,1.5875,0.2991517857142857,0.7168141592920354,20,8,0
10,0.2875,1.6375,0.3133482142857143,0.7300884955752213,22,9,0
10,0.2948717948717949,1.6125,0.29122023809523806,0.7155555555555555,19,10,0
11,0.2922077922077922,1.6125,0.2885119047619048,0.7123893805309734,18,11,0
10,0.310126582278481,1.6375,0.2864136904761905,0.7079646017699115,18,12,0
10,0.2911392405063291,1.6625,0.29888392857142854,0.7288888888888889,21,13,0
10,0.30864197530864196,1.6125,0.28517857142857145,0.7155172413793104,19,14,0
11,0.32098765432098764,1.6,0.2836011904761905,0.7130434782608696,16,15,0
11,0.2875,1.6625,0.3032142857142857,0.7304347826086957,20,16,0
11,0.2875,1.675,0.30422619047619054,0.7336244541484717,21,17,0
10,0.31097560975609756,1.65,0.29397321428571427,0.7253218884120172,18,18,0
11,0.2875,1.6625,0.3088392857142857,0.7324561403508771,21,19,0
11,0.2875,1.6625,0.3088392857142857,0.7324561403508771,21,20,0
11,0.2875,1.6625,0.3088392857142857,0.7324561403508771,21,21,0
11,0.2875,1.6625,0.3088392857142857,0.7324561403508771,21,22,0
13,0.27848101265822783,1.65,0.3109523809523809,0.7300884955752213,20,23,0
10,0.2848101265822785,1.7,0.30367559523809523,0.7466666666666667,23,24,0
11,0.2962962962962963,1.65,0.30870535714285713,0.7455357142857143,23,25,0
10,0.3,1.6375,0.3036309523809524,0.7443946188340808,24,26,0
10,0.3125,1.6125,0.2980952380952381,0.7387387387387387,24,27,0
11,0.3076923076923077,1.5875,0.2908779761904762,0.7351598173515982,22,28,0
10,0.31875,1.6,0.29135416666666664,0.7318181818181818,22,29,0
10,0.3037974683544304,1.6375,0.2896875,0.7363636363636363,24,30,0
9,0.31875,1.6125,0.2838839285714286,0.7300884955752213,23,31,0
10,0.325,1.6,0.2863988095238096,0.7309417040358744,21,32,0
9,0.30864197530864196,1.6375,0.2955059523809524,0.7444933920704846,24,33,0
9,0.3170731707317073,1.6375,0.298139880952381,0.7433628318584071,25,34,0
9,0.2911392405063291,1.7,0.30395833333333333,0.7567567567567568,27,35,0
8,0.30246913580246915,1.6625,0.29741071428571425,0.7544642857142857,26,36,0
8,0.3048780487804878,1.6625,0.30236607142857147,0.7511111111111111,27,37,0
8,0.3048780487804878,1.6625,0.30236607142857147,0.7511111111111111,27,38,0
8,0.3048780487804878,1.6625,0.30236607142857147,0.7511111111111111,27,39,0
8,0.3048780487804878,1.6625,0.30236607142857147,0.7511111111111111,27,40,0
8,0.3048780487804878,1.6625,0.30236607142857147,0.7511111111111111,27,41,0
8,0.3048780487804878,1.6625,0.30236607142857147,0.7511111111111111,27,42,0
19,0.5294117647058824,1.175,0.16669642857142858,0.5355648535564853,3,0,1
14,0.506578947368421,1.35,0.20733630952380952,0.586046511627907,10,1,1
15,0.4899328859060403,1.3625,0.21055059523809527,0.5934579439252337,11,2,1
15,0.5033557046979866,1.3,0.1903720238095238,0.5642201834862385,6,3,1
12,0.4720496894409938,1.3125,0.2097197106690778,0.5833333333333334,12,4,1
12,0.44871794871794873,1.3625,0.22947916666666668,0.6098654708520179,10,5,1
10,0.45121951219512196,1.4875,0.22441964285714286,0.6190476190476191,13,6,1
11,0.44155844155844154,1.45,0.2291815476190476,0.6380090497737556,14,7,1
11,0.4025974025974026,1.5375,0.2546875,0.68,19,8,1
13,0.3987341772151899,1.525,0.27928571428571425,0.6919642857142857,18,9,1
8,0.3717948717948718,1.675,0.27992559523809524,0.7342342342342343,26,10,1
8,0.2922077922077922,1.8,0.32784226190476196,0.7962962962962963,35,11,1
11,0.2787878787878788,1.8375,0.3383928571428571,0.7709251101321586,36,12,1
10,0.2893081761006289,1.9875,0.33083333333333337,0.7837837837837838,37,13,1
11,0.3105590062111801,1.675,0.31583785412899346,0.7455357142857143,29,14,1
10,0.3270440251572327,1.7125,0.3144791666666667,0.7668161434977578,28,15,1
10,0.3151515151515151,1.6875,0.3150297619047619,0.7533039647577092,26,16,1
7,0.3333333333333333,1.7375,0.3081696428571429,0.7532467532467533,31,17,1
8,0.3390804597701149,1.675,0.3017261904761905,0.7322175732217573,27,18,1
12,0.3006134969325153,1.7125,0.3275744047619048,0.7633928571428571,27,19,1
11,0.31097560975609756,1.725,0.3177380952380952,0.7554585152838428,27,20,1
9,0.29878048780487804,1.8,0.33450892857142855,0.7835497835497836,34,21,1
8,0.2926829268292683,1.9125,0.33690476190476193,0.7903930131004366,35,22,1
7,0.25925925925925924,2.0125,0.34760416666666666,0.8130434782608695,38,23,1
7,0.2710843373493976,1.9625,0.34510416666666666,0.8076923076923077,37,24,1
7,0.2710843373493976,1.9625,0.34510416666666666,0.8076923076923077,37,25,1
7,0.27485380116959063,2.0125,0.35305059523809523,0.8059071729957806,38,26,1
7,0.27218934911242604,2.05,0.3482886904761905,0.8050847457627118,37,27,1
7,0.27218934911242604,2.05,0.3482886904761905,0.8050847457627118,37,28,1
7,0.27218934911242604,2.05,0.3482886904761905,0.8050847457627118,37,29,1
7,0.27218934911242604,2.05,0.3482886904761905,0.8050847457627118,37,30,1
7,0.27218934911242604,2.05,0.3482886904761905,0.8050847457627118,37,31,1
7,0.27218934911242604,2.05,0.3482886904761905,0.8050847457627118,37,32,1
16,0.5283018867924528,1.45,0.2142261904761905,0.611353711790393,9,0,2
19,0.538961038961039,1.3125,0.2014014466546112,0.5796460176991151,8,1,2
15,0.49696969696969695,1.3375,0.2286769138034961,0.6244541484716157,13,2,2
12,0.5189873417721519,1.425,0.23558035714285713,0.639269406392694,13,3,2
13,0.43125,1.5125,0.24647321428571428,0.6577777777777778,17,4,2
13,0.41975308641975306,1.5,0.27313988095238095,0.6711111111111111,20,5,2
10,0.4117647058823529,1.4625,0.24677083333333333,0.6483050847457628,19,6,2
11,0.4251497005988024,1.4625,0.2502232142857143,0.6434782608695652,18,7,2
10,0.4393063583815029,1.475,0.23806547619047622,0.6276150627615062,13,8,2
14,0.4397590361445783,1.3875,0.25132440476190476,0.6206896551724138,14,9,2
12,0.4269005847953216,1.5,0.25311934900542504,0.620253164556962,14,10,2
12,0.4186046511627907,1.5125,0.2573809523809524,0.6333333333333333,14,11,2
11,0.4318181818181818,1.475,0.25843750000000004,0.6352459016393442,13,12,2
10,0.42045454545454547,1.5375,0.26156250000000003,0.6352459016393442,14,13,2
10,0.42045454545454547,1.5375,0.26156250000000003,0.6352459016393442,14,14,2
10,0.42045454545454547,1.5375,0.26156250000000003,0.6352459016393442,14,15,2
10,0.42045454545454547,1.5375,0.26156250000000003,0.6352459016393442,14,16,2
10,0.42045454545454547,1.5375,0.26156250000000003,0.6352459016393442,14,17,2
10,0.42045454545454547,1.5375,0.26156250000000003,0.6352459016393442,14,18,2
19,0.4878048780487805,1.2125,0.1927380952380952,0.5431034482758621,3,0,3
16,0.44375,1.275,0.21586309523809524,0.5758928571428571,8,1,3
17,0.4068965517241379,1.4125,0.20723214285714286,0.6181818181818182,10,2,3
10,0.35802469135802467,1.5375,0.27141369047619046,0.6858407079646017,23,3,3
10,0.32335329341317365,1.675,0.2867842073538276,0.7063829787234043,22,4,3
9,0.3151515151515151,1.65,0.31327380952380957,0.7327586206896551,25,5,3
7,0.2982456140350877,1.8375,0.30988095238095237,0.7468354430379747,31,6,3
7,0.28994082840236685,1.8875,0.32092261904761904,0.7542372881355932,33,7,3
7,0.28994082840236685,1.8875,0.32092261904761904,0.7542372881355932,33,8,3
7,0.28994082840236685,1.8875,0.32092261904761904,0.7542372881355932,33,9,3
7,0.28994082840236685,1.8875,0.32092261904761904,0.7542372881355932,33,10,3
7,0.28994082840236685,1.8875,0.32092261904761904,0.7542372881355932,33,11,3
7,0.28994082840236685,1.8875,0.32092261904761904,0.7542372881355932,33,12,3
19,0.46551724137931033,1.2,0.20619047619047617,0.5371900826446281,4,0,4
19,0.47096774193548385,1.2375,0.21797619047619046,0.5315315315315315,6,1,4
16,0.4764705882352941,1.25,0.21037202380952377,0.5407725321888412,10,2,4
