run_id,converged,convergence_step,final_step
0,True,12.0,16
1,True,13.0,17
2,True,14.0,18
3,True,17.0,21
4,True,10.0,14
5,True,11.0,15
6,True,8.0,12
7,True,11.0,15
8,True,22.0,26
9,True,14.0,18
10,True,22.0,26
11,True,5.0,9
12,True,5.0,9
13,False,,999
14,True,7.0,11
15,True,44.0,48
16,True,7.0,11
17,True,50.0,54
18,True,16.0,20
19,True,36.0,40
20,True,21.0,25
21,False,,999
22,False,,999
23,False,,999
24,False,,999
25,False,,89
26,False,,28
27,False,,21
28,False,,20
29,False,,20
