clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
27,0.5584415584415584,1.0875,0.15072916666666666,0.44545454545454544,1,0,10
27,0.5584415584415584,1.0875,0.15072916666666666,0.44545454545454544,1,1,10
27,0.5584415584415584,1.0875,0.15072916666666666,0.44545454545454544,1,2,10
27,0.5584415584415584,1.0875,0.15072916666666666,0.44545454545454544,1,3,10
27,0.5584415584415584,1.0875,0.15072916666666666,0.44545454545454544,1,4,10
25,0.5205479452054794,1.1625,0.16754464285714285,0.5285714285714286,4,0,11
25,0.5205479452054794,1.1625,0.16754464285714285,0.5285714285714286,4,1,11
25,0.5205479452054794,1.1625,0.16754464285714285,0.5285714285714286,4,2,11
25,0.5205479452054794,1.1625,0.16754464285714285,0.5285714285714286,4,3,11
25,0.5205479452054794,1.1625,0.16754464285714285,0.5285714285714286,4,4,11
23,0.5490196078431373,1.125,0.18578869047619045,0.4863636363636364,3,0,12
23,0.5490196078431373,1.125,0.18578869047619045,0.4863636363636364,3,1,12
23,0.5490196078431373,1.125,0.18578869047619045,0.4863636363636364,3,2,12
23,0.5490196078431373,1.125,0.18578869047619045,0.4863636363636364,3,3,12
23,0.5490196078431373,1.125,0.18578869047619045,0.4863636363636364,3,4,12
25,0.5214285714285715,1.175,0.1741220238095238,0.48095238095238096,3,0,13
25,0.5214285714285715,1.175,0.1741220238095238,0.48095238095238096,3,1,13
25,0.5214285714285715,1.175,0.1741220238095238,0.48095238095238096,3,2,13
25,0.5214285714285715,1.175,0.1741220238095238,0.48095238095238096,3,3,13
25,0.5214285714285715,1.175,0.1741220238095238,0.48095238095238096,3,4,13
33,0.5066666666666667,1.075,0.14997023809523807,0.4470046082949309,0,0,14
33,0.5066666666666667,1.075,0.14997023809523807,0.4470046082949309,0,1,14
33,0.5066666666666667,1.075,0.14997023809523807,0.4470046082949309,0,2,14
33,0.5066666666666667,1.075,0.14997023809523807,0.4470046082949309,0,3,14
33,0.5066666666666667,1.075,0.14997023809523807,0.4470046082949309,0,4,14
23,0.4589041095890411,1.2625,0.2034672619047619,0.539906103286385,3,0,15
23,0.4589041095890411,1.2625,0.2034672619047619,0.539906103286385,3,1,15
23,0.4589041095890411,1.2625,0.2034672619047619,0.539906103286385,3,2,15
23,0.4589041095890411,1.2625,0.2034672619047619,0.539906103286385,3,3,15
23,0.4589041095890411,1.2625,0.2034672619047619,0.539906103286385,3,4,15
29,0.4868421052631579,1.1125,0.1596279761904762,0.4590909090909091,1,0,16
29,0.4868421052631579,1.1125,0.1596279761904762,0.4590909090909091,1,1,16
29,0.4868421052631579,1.1125,0.1596279761904762,0.4590909090909091,1,2,16
29,0.4868421052631579,1.1125,0.1596279761904762,0.4590909090909091,1,3,16
29,0.4868421052631579,1.1125,0.1596279761904762,0.4590909090909091,1,4,16
28,0.4794520547945205,1.2,0.18397321428571428,0.5211267605633803,4,0,17
28,0.4794520547945205,1.2,0.18397321428571428,0.5211267605633803,4,1,17
28,0.4794520547945205,1.2,0.18397321428571428,0.5211267605633803,4,2,17
28,0.4794520547945205,1.2,0.18397321428571428,0.5211267605633803,4,3,17
28,0.4794520547945205,1.2,0.18397321428571428,0.5211267605633803,4,4,17
25,0.42857142857142855,1.275,0.20849702380952378,0.5283018867924528,7,0,18
25,0.42857142857142855,1.275,0.20849702380952378,0.5283018867924528,7,1,18
25,0.42857142857142855,1.275,0.20849702380952378,0.5283018867924528,7,2,18
25,0.42857142857142855,1.275,0.20849702380952378,0.5283018867924528,7,3,18
25,0.42857142857142855,1.275,0.20849702380952378,0.5283018867924528,7,4,18
21,0.5,1.2125,0.22037202380952384,0.5409090909090909,4,0,19
21,0.5,1.2125,0.22037202380952384,0.5409090909090909,4,1,19
21,0.5,1.2125,0.22037202380952384,0.5409090909090909,4,2,19
21,0.5,1.2125,0.22037202380952384,0.5409090909090909,4,3,19
21,0.5,1.2125,0.22037202380952384,0.5409090909090909,4,4,19
21,0.46710526315789475,1.2125,0.21120535714285715,0.5348837209302325,6,0,20
21,0.46710526315789475,1.2125,0.21120535714285715,0.5348837209302325,6,1,20
