clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
25,0.5163398692810458,1.1375,0.1815029761904762,0.4954545454545455,2,4,36,,green_yellow
27,0.5874125874125874,1.1125,0.1875595238095238,0.4245283018867924,2,4,37,,green_yellow
29,0.4569536423841059,1.25,0.1874924653405665,0.4976958525345622,7,4,38,,green_yellow
27,0.4236111111111111,1.2375,0.2199702380952381,0.5514018691588785,9,4,39,,green_yellow
34,0.5069444444444444,1.0875,0.1706398809523809,0.5,3,4,40,,green_yellow
28,0.5202702702702703,1.125,0.1540178571428571,0.4953271028037383,2,4,41,,green_yellow
21,0.5675675675675675,1.2,0.1847619047619047,0.4953703703703703,4,4,42,,green_yellow
32,0.4866666666666667,1.125,0.1781994047619047,0.4705882352941176,2,4,43,,green_yellow
33,0.4929577464788732,1.125,0.1600148809523809,0.4660194174757281,1,4,44,,green_yellow
30,0.4834437086092715,1.15,0.1630803571428571,0.4639639639639639,1,4,45,,green_yellow
34,0.4805194805194805,1.1,0.1334077380952381,0.4666666666666667,1,4,46,,green_yellow
30,0.4189189189189189,1.2,0.2060565476190476,0.5,7,4,47,,green_yellow
18,0.506578947368421,1.225,0.1944196428571428,0.5342465753424658,4,4,48,,green_yellow
25,0.5277777777777778,1.1625,0.1538690476190476,0.4952380952380952,2,4,49,,green_yellow
25,0.5394736842105263,1.175,0.1728869047619047,0.4955357142857143,4,4,50,,green_yellow
26,0.4820143884892086,1.225,0.1864880952380952,0.5305164319248826,3,4,51,,green_yellow
30,0.5273972602739726,1.1625,0.1843154761904762,0.4814814814814814,5,4,52,,green_yellow
20,0.5067567567567568,1.2375,0.220625,0.5441860465116279,6,4,53,,green_yellow
31,0.4658385093167702,1.1125,0.1694196428571428,0.4336283185840708,1,4,54,,green_yellow
21,0.487012987012987,1.125,0.1924999999999999,0.4862385321100917,5,4,55,,green_yellow
28,0.5394736842105263,1.1,0.1544196428571428,0.4729729729729729,4,4,56,,green_yellow
26,0.4645161290322581,1.175,0.1864285714285714,0.5336322869955157,3,4,57,,green_yellow
20,0.4797297297297297,1.225,0.2072172619047619,0.5377358490566038,7,4,58,,green_yellow
19,0.5067567567567568,1.2375,0.1963541666666666,0.5302325581395348,7,4,59,,green_yellow
29,0.5771812080536913,1.1625,0.1571279761904762,0.4954128440366973,2,4,60,,green_yellow
35,0.4551724137931034,1.15,0.1701190476190476,0.4744186046511628,4,4,61,,green_yellow
34,0.5066666666666667,1.075,0.165625,0.4608294930875576,2,4,62,,green_yellow
21,0.5140845070422535,1.2125,0.1901785714285714,0.5458937198067633,3,4,63,,green_yellow
