clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
19,0.5208333333333334,1.2875,0.19108630952380953,0.5924170616113744,6,0,0
22,0.4027777777777778,1.4,0.24660714285714286,0.6401869158878505,11,1,0
12,0.3525641025641026,1.6375,0.3023214285714286,0.7345132743362832,21,2,0
8,0.2671232876712329,1.8875,0.33989583333333334,0.7981220657276995,35,3,0
5,0.27631578947368424,2.0125,0.3455505952380952,0.8211009174311926,38,4,0
6,0.23333333333333334,2.1125,0.36766369047619046,0.8544600938967136,46,5,0
5,0.21333333333333335,2.1625,0.37641369047619044,0.8685446009389671,48,6,0
5,0.21333333333333335,2.1625,0.37641369047619044,0.8685446009389671,48,7,0
5,0.21333333333333335,2.1625,0.37641369047619044,0.8685446009389671,48,8,0
5,0.21333333333333335,2.1625,0.37641369047619044,0.8685446009389671,48,9,0
5,0.21333333333333335,2.1625,0.37641369047619044,0.8685446009389671,48,10,0
5,0.21333333333333335,2.1625,0.37641369047619044,0.8685446009389671,48,11,0
25,0.4864864864864865,1.225,0.22422619047619047,0.5829383886255924,8,0,1
13,0.3116883116883117,1.6375,0.3079910714285715,0.7130044843049327,22,1,1
6,0.1858974358974359,2.4875,0.3945982142857143,0.8558558558558559,46,2,1
4,0.10897435897435898,2.95,0.4269047619047619,0.9103139013452914,56,3,1
4,0.10256410256410256,2.9,0.42505952380952383,0.9103139013452914,56,4,1
4,0.060810810810810814,3.075,0.4382142857142858,0.9357798165137615,61,5,1
3,0.07792207792207792,3.2625,0.43211309523809527,0.9324324324324325,62,6,1
3,0.07792207792207792,3.2625,0.43211309523809527,0.9324324324324325,62,7,1
3,0.07792207792207792,3.2625,0.43211309523809527,0.9324324324324325,62,8,1
3,0.07792207792207792,3.2625,0.43211309523809527,0.9324324324324325,62,9,1
3,0.07792207792207792,3.2625,0.43211309523809527,0.9324324324324325,62,10,1
3,0.07792207792207792,3.2625,0.43211309523809527,0.9324324324324325,62,11,1
12,0.39864864864864863,1.5125,0.28915178571428574,0.6985645933014354,17,0,2
6,0.3263888888888889,1.775,0.3356101190476191,0.7761904761904762,31,1,2
6,0.2972972972972973,2.1375,0.3455952380952381,0.7906976744186046,34,2,2
4,0.2876712328767123,2.2375,0.3454464285714286,0.8160377358490566,40,3,2
4,0.28289473684210525,2.4125,0.3676190476190476,0.8264840182648402,45,4,2
4,0.28205128205128205,2.2625,0.35697916666666674,0.8088888888888889,41,5,2
2,0.26282051282051283,2.5625,0.37258928571428573,0.8407079646017699,48,6,2
2,0.26282051282051283,2.5625,0.37258928571428573,0.8407079646017699,48,7,2
2,0.26282051282051283,2.5625,0.37258928571428573,0.8407079646017699,48,8,2
2,0.26282051282051283,2.5625,0.37258928571428573,0.8407079646017699,48,9,2
2,0.26282051282051283,2.5625,0.37258928571428573,0.8407079646017699,48,10,2
2,0.26282051282051283,2.5625,0.37258928571428573,0.8407079646017699,48,11,2
20,0.3881578947368421,1.45,0.25872023809523814,0.6322869955156951,14,0,3
16,0.34868421052631576,1.6,0.3036309523809524,0.7239819004524887,19,1,3
8,0.20606060606060606,2.2,0.37884267631103075,0.8326180257510729,44,2,3
5,0.16770186335403728,2.425,0.3962025316455696,0.8755364806866953,50,3,3
4,0.14375,2.65,0.40095238095238095,0.8927038626609443,51,4,3
4,0.1419753086419753,2.625,0.41150297619047616,0.9055793991416309,54,5,3
4,0.11949685534591195,2.725,0.4155654761904762,0.9134199134199135,56,6,3
3,0.1402439024390244,2.925,0.40788690476190476,0.9029535864978903,56,7,3
3,0.11585365853658537,2.975,0.41607142857142854,0.9156118143459916,57,8,3
3,0.11585365853658537,2.975,0.41607142857142854,0.9156118143459916,57,9,3
3,0.11585365853658537,2.975,0.41607142857142854,0.9156118143459916,57,10,3
3,0.11585365853658537,2.975,0.41607142857142854,0.9156118143459916,57,11,3
3,0.11585365853658537,2.975,0.41607142857142854,0.9156118143459916,57,12,3
3,0.11585365853658537,2.975,0.41607142857142854,0.9156118143459916,57,13,3
13,0.44936708860759494,1.4875,0.2611904761904762,0.6844444444444444,19,0,4
14,0.38125,1.55,0.29595238095238097,0.7244444444444444,24,1,4
11,0.32450331125827814,1.925,0.3155357142857143,0.7657657657657657,33,2,4
10,0.3092105263157895,1.95,0.32613095238095235,0.7863636363636364,34,3,4
8,0.25625,2.1625,0.3565922619047619,0.8214285714285714,42,4,4
8,0.25157232704402516,2.15,0.3595535714285714,0.8214285714285714,39,5,4
8,0.24675324675324675,2.2,0.3678571428571429,0.8363636363636363,43,6,4
7,0.2229299363057325,2.5125,0.3746577380952381,0.8513513513513513,47,7,4
6,0.2360248447204969,2.7875,0.37098214285714287,0.8458149779735683,47,8,4
7,0.225,2.3125,0.3697470238095238,0.84375,45,9,4
6,0.20754716981132076,2.85,0.3839732142857143,0.8672566371681416,51,10,4
6,0.20754716981132076,2.85,0.3839732142857143,0.8672566371681416,51,11,4
6,0.20754716981132076,2.85,0.3839732142857143,0.8672566371681416,51,12,4
6,0.20754716981132076,2.85,0.3839732142857143,0.8672566371681416,51,13,4
6,0.20754716981132076,2.85,0.3839732142857143,0.8672566371681416,51,14,4
6,0.20754716981132076,2.85,0.3839732142857143,0.8672566371681416,51,15,4
15,0.4206896551724138,1.525,0.2811607142857143,0.6682027649769585,18,0,5
12,0.3108108108108108,1.825,0.31663690476190476,0.755868544600939,25,1,5
6,0.174496644295302,2.375,0.37501488095238095,0.8486238532110092,42,2,5
3,0.17763157894736842,2.975,0.39574404761904763,0.8767123287671232,53,3,5
4,0.15584415584415584,2.75,0.4011755952380952,0.8783783783783784,50,4,5
4,0.16666666666666666,2.475,0.395639880952381,0.8705357142857143,47,5,5
4,0.14,2.825,0.4072321428571429,0.8986175115207373,54,6,5
4,0.16025641025641027,2.5125,0.39550595238095243,0.874439461883408,48,7,5
4,0.15789473684210525,2.675,0.4039880952380953,0.8904109589041096,52,8,5
3,0.14473684210526316,3.05,0.4036607142857143,0.8918918918918919,55,9,5
3,0.10810810810810811,3.35,0.41358630952380954,0.9078341013824884,57,10,5
3,0.10810810810810811,3.35,0.41358630952380954,0.9078341013824884,57,11,5
3,0.10810810810810811,3.35,0.41358630952380954,0.9078341013824884,57,12,5
3,0.10810810810810811,3.35,0.41358630952380954,0.9078341013824884,57,13,5
3,0.10810810810810811,3.35,0.41358630952380954,0.9078341013824884,57,14,5
3,0.10810810810810811,3.35,0.41358630952380954,0.9078341013824884,57,15,5
18,0.42105263157894735,1.425,0.24401785714285715,0.6339285714285714,13,0,6
12,0.37333333333333335,1.5375,0.29502976190476193,0.7136363636363636,21,1,6
8,0.2532467532467532,1.9875,0.35266369047619045,0.8169642857142857,36,2,6
9,0.19736842105263158,2.1375,0.3768898809523809,0.8468468468468469,43,3,6
8,0.15337423312883436,2.3125,0.3957052441229657,0.8558951965065502,45,4,6
5,0.12048192771084337,2.675,0.42839285714285713,0.9051724137931034,55,5,6
3,0.09883720930232558,3.0125,0.43550595238095235,0.9240506329113924,60,6,6
2,0.06626506024096386,3.5875,0.4552083333333334,0.9568965517241379,69,7,6
2,0.06626506024096386,3.5875,0.4552083333333334,0.9568965517241379,69,8,6
2,0.06626506024096386,3.5875,0.4552083333333334,0.9568965517241379,69,9,6
2,0.06626506024096386,3.5875,0.4552083333333334,0.9568965517241379,69,10,6
2,0.06626506024096386,3.5875,0.4552083333333334,0.9568965517241379,69,11,6
2,0.06626506024096386,3.5875,0.4552083333333334,0.9568965517241379,69,12,6
17,0.45652173913043476,1.4375,0.23373511904761904,0.6305418719211823,12,0,7
12,0.2916666666666667,1.825,0.31290178571428573,0.7452830188679245,29,1,7
9,0.2535211267605634,2.125,0.3529761904761905,0.8238095238095238,37,2,7
9,0.2702702702702703,2.05,0.3476934523809524,0.8084112149532711,36,3,7
8,0.23943661971830985,2.0875,0.35688988095238094,0.8317307692307693,40,4,7
7,0.24285714285714285,2.2625,0.3550297619047619,0.8461538461538461,42,5,7
7,0.2569444444444444,2.1625,0.3558630952380953,0.8373205741626795,41,6,7
7,0.25,2.1375,0.35674107142857137,0.8421052631578947,42,7,7
6,0.22535211267605634,2.3875,0.36657738095238096,0.8660287081339713,46,8,7
6,0.22535211267605634,2.3875,0.36657738095238096,0.8660287081339713,46,9,7
6,0.22535211267605634,2.3875,0.36657738095238096,0.8660287081339713,46,10,7
