metric,scenario,mean,se,chance,chance_sd,direction,excess,floor,at_chance
clusters,baseline,57.5284,0.08948865942686035,96.2095,8.60619794517508,-1,38.68110000000001,2.58,False
clusters,race_white_black,88.7091,0.09170609968738168,96.2095,8.60619794517508,-1,7.500399999999999,2.58,False
clusters,ethnic_asian_hispanic,92.3644,0.0882460197402693,96.2095,8.60619794517508,-1,3.845100000000002,2.58,False
clusters,income_high_low,53.7315,0.07387331386671486,96.2095,8.60619794517508,-1,42.47800000000001,2.58,False
clusters,political_liberal_conservative,53.4406,0.10119837585222163,96.2095,8.60619794517508,-1,42.7689,2.58,False
clusters,green_yellow,36.0343,0.07847119295520096,96.2095,8.60619794517508,-1,60.175200000000004,2.58,False
switch_rate,baseline,0.46805836117353267,0.00026959421344942286,0.501556241714362,0.02018475712840763,-1,0.033497880540829306,0.00606,False
switch_rate,race_white_black,0.5020261289203588,0.00020501597483424318,0.501556241714362,0.02018475712840763,-1,-0.00046988720599683287,0.00606,True
switch_rate,ethnic_asian_hispanic,0.5019682756159305,0.00020151156230330096,0.501556241714362,0.02018475712840763,-1,-0.0004120339015685204,0.00606,True
switch_rate,income_high_low,0.4513083745471721,0.0002659511236652221,0.501556241714362,0.02018475712840763,-1,0.050247867167189875,0.00606,False
switch_rate,political_liberal_conservative,0.4608513313958987,0.0003059074055419354,0.501556241714362,0.02018475712840763,-1,0.040704910318463294,0.00606,False
switch_rate,green_yellow,0.41519880740935766,0.0003618213514078206,0.501556241714362,0.02018475712840763,-1,0.08635743430500431,0.00606,False
distance,baseline,1.4024746875,0.000836262265331054,1.151671875,0.026811440154268996,1,0.25080281250000014,0.00804,False
distance,race_white_black,1.1869431250000002,0.0003536219535882118,1.151671875,0.026811440154268996,1,0.03527125000000031,0.00804,False
distance,ethnic_asian_hispanic,1.1691759375000002,0.0003095146972530399,1.151671875,0.026811440154268996,1,0.01750406250000025,0.00804,False
distance,income_high_low,1.4594928125,0.000857238895323293,1.151671875,0.026811440154268996,1,0.30782093750000006,0.00804,False
distance,political_liberal_conservative,1.4345171875,0.0009752346575652785,1.151671875,0.026811440154268996,1,0.2828453125000001,0.00804,False
distance,green_yellow,1.6297103125,0.001388421901205307,1.151671875,0.026811440154268996,1,0.4780384375000002,0.00804,False
mix_deviation,baseline,0.20673849678788828,0.0001818770881548322,0.16804165537609134,0.009987115898067873,1,0.03869684141179694,0.003,False
mix_deviation,race_white_black,0.16927088494349718,0.00010916083780510604,0.16804165537609134,0.009987115898067873,1,0.0012292295674058429,0.003,True
mix_deviation,ethnic_asian_hispanic,0.16862978829502526,0.00010440885359121534,0.16804165537609134,0.009987115898067873,1,0.0005881329189339202,0.003,True
mix_deviation,income_high_low,0.22266242972121025,0.0001733641989412817,0.16804165537609134,0.009987115898067873,1,0.054620774345118916,0.003,False
mix_deviation,political_liberal_conservative,0.21221948394893397,0.00020619749444867534,0.16804165537609134,0.009987115898067873,1,0.04417782857284264,0.003,False
mix_deviation,green_yellow,0.24845185737789052,0.0002342539012468247,0.16804165537609134,0.009987115898067873,1,0.08041020200179919,0.003,False
share,baseline,0.6076728937272378,0.00025268329710656154,0.4988667467284049,0.016183931695733234,1,0.10880614699883284,0.00486,False
share,race_white_black,0.5139398874389444,0.000180661746389869,0.4988667467284049,0.016183931695733234,1,0.015073140710539445,0.00486,False
share,ethnic_asian_hispanic,0.5062810425552013,0.0001709074358676981,0.4988667467284049,0.016183931695733234,1,0.007414295826796424,0.00486,False
share,income_high_low,0.6318206682170958,0.00022776529676134035,0.4988667467284049,0.016183931695733234,1,0.1329539214886909,0.00486,False
share,political_liberal_conservative,0.6251978753400111,0.00029292241350316404,0.4988667467284049,0.016183931695733234,1,0.12633112861160622,0.00486,False
share,green_yellow,0.6907306749560739,0.00030336047309464465,0.4988667467284049,0.016183931695733234,1,0.19186392822766896,0.00486,False
ghetto_rate,baseline,48.5092,0.12062755338919738,9.2215,3.9291419964687213,1,39.2877,1.18,False
ghetto_rate,race_white_black,14.8814,0.05609017752513786,9.2215,3.9291419964687213,1,5.659899999999999,1.18,False
ghetto_rate,ethnic_asian_hispanic,12.0291,0.04784656987104554,9.2215,3.9291419964687213,1,2.807599999999999,1.18,False
ghetto_rate,income_high_low,57.8254,0.11507395746027228,9.2215,3.9291419964687213,1,48.6039,1.18,False
ghetto_rate,political_liberal_conservative,54.0284,0.14620785552665005,9.2215,3.9291419964687213,1,44.8069,1.18,False
ghetto_rate,green_yellow,82.6426,0.17930287637443976,9.2215,3.9291419964687213,1,73.4211,1.18,False
dissimilarity_index,baseline,0.19965812499999996,0.0005391151185364226,0.1254171875,0.03341776513048351,1,0.07424093749999996,0.01,False
dissimilarity_index,race_white_black,0.134569375,0.00036264436494929905,0.1254171875,0.03341776513048351,1,0.009152187499999992,0.01,True
dissimilarity_index,ethnic_asian_hispanic,0.12987687499999997,0.00034844487158127417,0.1254171875,0.03341776513048351,1,0.004459687499999976,0.01,True
dissimilarity_index,income_high_low,0.21812124999999996,0.0005743131884325753,0.1254171875,0.03341776513048351,1,0.09270406249999996,0.01,False
dissimilarity_index,political_liberal_conservative,0.20840437499999998,0.0005748503253026717,0.1254171875,0.03341776513048351,1,0.08298718749999998,0.01,False
dissimilarity_index,green_yellow,0.255709375,0.0006910534393746584,0.1254171875,0.03341776513048351,1,0.13029218750000002,0.01,False
