run_id,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
0,income_high_low,True,22.0,0.15,66,0.45317220543806647,1.375,0.20761160714285715,0.6060606060606061,47,0.0625,106,0.5216095380029806,1.103125,0.1630840423943872,0.48443983402489627,5,26,27,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
1,income_high_low,True,27.0,0.2875,53,0.4472511144130758,1.459375,0.22734375,0.6275933609958506,53,0.15625,103,0.4953416149068323,1.140625,0.1666294642857143,0.4935483870967742,6,31,32,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
2,income_high_low,True,9.0,0.26249999999999996,66,0.4708588957055215,1.453125,0.20844529034184206,0.6108786610878661,57,0.13749999999999998,108,0.5226209048361935,1.128125,0.15346726190476193,0.4829059829059829,10,13,14,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
3,income_high_low,True,43.0,0.19375000000000003,68,0.44126506024096385,1.43125,0.2243973214285714,0.6195426195426196,64,0.11875000000000002,112,0.4969604863221885,1.13125,0.1616703869047619,0.47489539748953974,12,47,48,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
4,income_high_low,True,63.0,0.18125,43,0.4108187134502924,1.478125,0.24247395833333335,0.6480908152734778,71,0.15000000000000002,89,0.48721804511278194,1.165625,0.17983281086729366,0.5047219307450157,16,67,68,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
5,income_high_low,True,27.0,0.34375,49,0.4580265095729013,1.59375,0.23303199404761904,0.6419624217118998,72,0.15000000000000002,93,0.55,1.15625,0.17016369047619048,0.4870689655172414,14,31,32,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
6,income_high_low,True,18.0,0.19375000000000003,57,0.43517138599105815,1.45625,0.22360119047619048,0.6491228070175439,57,0.14375000000000002,98,0.4667697063369397,1.175,0.17106026785714284,0.5175718849840255,9,22,23,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
7,income_high_low,True,8.0,0.19375,61,0.4391691394658754,1.409375,0.20990699404761903,0.6194415718717684,50,0.12500000000000003,96,0.4953416149068323,1.16875,0.17518973214285716,0.5187165775401069,9,12,13,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
8,income_high_low,True,14.0,0.16250000000000003,66,0.46776611694152925,1.36875,0.19993675595238095,0.6097814776274714,44,0.09375,108,0.49216300940438873,1.178125,0.16312127976190477,0.5085287846481876,11,18,19,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
9,income_high_low,True,11.0,0.14375,51,0.5165165165165165,1.31875,0.19110119047619048,0.5912408759124088,43,0.10625000000000001,80,0.5378787878787878,1.171875,0.16216517857142856,0.49159663865546216,11,15,16,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
10,income_high_low,True,17.0,0.175,60,0.4917043740573152,1.39375,0.2162090773809524,0.6235662148070907,50,0.15000000000000002,101,0.4976958525345622,1.159375,0.16231770833333334,0.5079533404029692,8,21,22,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
11,income_high_low,True,15.0,0.20625,58,0.4452773613193403,1.39375,0.21956845238095238,0.6211640211640211,47,0.11875,96,0.5110062893081762,1.15,0.16704241071428572,0.49356223175965663,11,19,20,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
12,income_high_low,True,16.0,0.25,46,0.40828402366863903,1.496875,0.23336681547619048,0.6492146596858639,58,0.15000000000000002,87,0.47987616099071206,1.2125,0.18687127976190476,0.5180851063829788,14,20,21,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
13,income_high_low,True,20.0,0.36874999999999997,50,0.43047337278106507,1.596875,0.24772321428571428,0.6542056074766355,73,0.20625000000000002,93,0.5053598774885145,1.16875,0.17334449404761906,0.5037037037037037,7,24,25,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
14,income_high_low,True,28.0,0.33125,55,0.4740740740740741,1.453125,0.22058779761904762,0.6260330578512396,59,0.16875,96,0.5251141552511416,1.128125,0.15883184523809524,0.4873417721518987,9,32,33,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
15,income_high_low,True,32.0,0.21250000000000002,50,0.47560975609756095,1.415625,0.2084486607142857,0.6269757639620653,49,0.14375,89,0.515015015015015,1.153125,0.16106770833333334,0.5057351407716372,6,36,37,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
16,income_high_low,True,17.0,0.28750000000000003,51,0.45714285714285713,1.396875,0.21710565476190474,0.6230200633579726,59,0.125,88,0.518796992481203,1.128125,0.15020833333333333,0.49365750528541225,6,21,22,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
17,income_high_low,True,12.0,0.1875,50,0.4808823529411765,1.396875,0.19122767857142856,0.6095534787123572,44,0.11250000000000002,94,0.48628048780487804,1.16875,0.17117559523809525,0.5063559322033898,13,16,17,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
18,income_high_low,True,33.0,0.33125,37,0.3735294117647059,1.68125,0.27081845238095237,0.7,96,0.1375,91,0.4899536321483771,1.175,0.187132407822063,0.5095541401273885,12,37,38,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
19,income_high_low,True,16.0,0.09999999999999998,75,0.4605263157894737,1.390625,0.2100372023809524,0.6033057851239669,47,0.06250000000000001,118,0.5038402457757296,1.121875,0.15824404761904762,0.4834224598930481,2,20,21,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
20,income_high_low,True,8.0,0.19374999999999998,52,0.4962292609351433,1.371875,0.19012276785714285,0.6104712041884817,38,0.11875000000000001,88,0.521875,1.178125,0.15890252976190475,0.5160256410256411,10,12,13,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
21,income_high_low,True,18.0,0.175,50,0.4635658914728682,1.378125,0.22370907738095241,0.6365591397849463,49,0.08750000000000002,95,0.4984520123839009,1.165625,0.17831473214285715,0.5042553191489362,12,22,23,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
22,income_high_low,True,14.0,0.23124999999999998,56,0.42592592592592593,1.55,0.2346279761904762,0.6319082377476538,69,0.18125000000000002,103,0.4606918238993711,1.175,0.1775409226190476,0.5058823529411764,11,18,19,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
23,income_high_low,True,10.0,0.24375,52,0.4745508982035928,1.44375,0.20614211309523806,0.6161087866108786,51,0.10625000000000001,98,0.4939209726443769,1.14375,0.1665736607142857,0.4884210526315789,9,14,15,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
24,income_high_low,True,17.0,0.28125,45,0.447870778267254,1.54375,0.22780877976190475,0.6520408163265307,57,0.14375000000000002,94,0.4791044776119403,1.178125,0.167734375,0.5238095238095238,11,21,22,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
25,income_high_low,True,12.0,0.28125,51,0.40978593272171254,1.578125,0.2521354166666666,0.6809623430962343,74,0.175,88,0.49074074074074076,1.190625,0.1879315476190476,0.5289778714436248,14,16,17,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
26,income_high_low,True,14.0,0.225,59,0.4393939393939394,1.425,0.21593749999999998,0.6476793248945147,54,0.1375,105,0.48043818466353677,1.16875,0.15899925595238093,0.5005268703898841,9,18,19,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
27,income_high_low,True,15.0,0.13125,49,0.4737631184407796,1.35,0.2079017857142857,0.6292016806722689,43,0.1,80,0.5007824726134585,1.178125,0.17068824404761904,0.5095744680851064,6,19,20,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
28,income_high_low,False,,0.25625,51,0.46017699115044247,1.371875,0.21793526785714284,0.6190476190476191,46,0.1375,94,0.5242424242424243,1.109375,0.1557105654761905,0.46764091858037576,1,999,1000,max_steps,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
29,income_high_low,True,11.0,0.25625000000000003,44,0.37894736842105264,1.584375,0.2526525297619048,0.671875,74,0.1375,84,0.4555052790346908,1.1875,0.19140625,0.5335429769392034,14,15,16,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
30,income_high_low,True,10.0,0.20625,55,0.46646795827123694,1.36875,0.2045424107142857,0.6182008368200836,42,0.1,97,0.48059701492537316,1.171875,0.1637127976190476,0.49373695198329853,7,14,15,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
31,income_high_low,True,23.0,0.25,53,0.4247787610619469,1.53125,0.23646439767129424,0.6428571428571429,69,0.125,99,0.4840182648401826,1.146875,0.1668340773809524,0.49269311064718163,8,27,28,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
32,income_high_low,True,9.0,0.3125,51,0.4148936170212766,1.553125,0.2409002976190476,0.6684100418410042,75,0.16249999999999998,90,0.45622119815668205,1.190625,0.18597470238095237,0.5211864406779662,13,13,14,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
33,income_high_low,True,11.0,0.21875,55,0.43005952380952384,1.471875,0.22225446428571427,0.6418848167539267,63,0.10000000000000002,85,0.4909365558912387,1.190625,0.16859002976190476,0.5052301255230126,15,15,16,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
34,income_high_low,True,13.0,0.22499999999999998,55,0.4473684210526316,1.478125,0.2243638392857143,0.6191950464396285,52,0.13125,98,0.508500772797527,1.15,0.16924107142857142,0.4919786096256685,9,17,18,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
35,income_high_low,True,19.0,0.14375,58,0.48444444444444446,1.334375,0.1917485119047619,0.6010471204188481,37,0.11249999999999998,93,0.49697885196374625,1.14375,0.15364955357142857,0.48523206751054854,7,23,24,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
36,income_high_low,True,26.0,0.24999999999999997,41,0.40029761904761907,1.5625,0.26022321428571427,0.6880829015544041,82,0.125,83,0.48619631901840493,1.190625,0.17386532738095237,0.5204616998950682,9,30,31,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
37,income_high_low,True,35.0,0.18125000000000002,40,0.48520710059171596,1.428125,0.22475074404761902,0.6396677050882659,60,0.08750000000000002,85,0.5402843601895735,1.175,0.16748883928571429,0.5,14,39,40,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
38,income_high_low,True,23.0,0.2625,37,0.41244573082489144,1.6375,0.25526041666666666,0.6806550665301945,84,0.1875,88,0.4846153846153846,1.190625,0.18453125,0.5210084033613446,16,27,28,converged,llm_income_high_low_20260906_004006,gemma-4-31b-vf-lp,live
