clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
24,0.5422535211267606,1.275,0.21915178571428573,0.5660377358490566,8,0,0
25,0.5217391304347826,1.275,0.23528273809523811,0.5734597156398105,8,1,0
25,0.5217391304347826,1.275,0.23528273809523811,0.5734597156398105,8,2,0
25,0.5217391304347826,1.275,0.23528273809523811,0.5734597156398105,8,3,0
25,0.5217391304347826,1.275,0.23528273809523811,0.5734597156398105,8,4,0
25,0.5217391304347826,1.275,0.23528273809523811,0.5734597156398105,8,5,0
25,0.5217391304347826,1.275,0.23528273809523811,0.5734597156398105,8,6,0
23,0.46621621621621623,1.25,0.20014880952380948,0.55,5,0,1
17,0.487012987012987,1.3125,0.21869047619047616,0.5911111111111111,7,1,1
17,0.487012987012987,1.3125,0.21869047619047616,0.5911111111111111,7,2,1
17,0.487012987012987,1.3125,0.21869047619047616,0.5911111111111111,7,3,1
17,0.487012987012987,1.3125,0.21869047619047616,0.5911111111111111,7,4,1
16,0.5,1.325,0.21555059523809525,0.5991189427312775,7,5,1
16,0.5,1.325,0.21555059523809525,0.5991189427312775,7,6,1
16,0.5,1.325,0.21555059523809525,0.5991189427312775,7,7,1
16,0.5,1.325,0.21555059523809525,0.5991189427312775,7,8,1
16,0.5,1.325,0.21555059523809525,0.5991189427312775,7,9,1
16,0.5,1.325,0.21555059523809525,0.5991189427312775,7,10,1
26,0.5066666666666667,1.2375,0.18919529837251353,0.5091743119266054,6,0,2
24,0.48026315789473684,1.2625,0.2084840265220012,0.5296803652968036,8,1,2
24,0.48026315789473684,1.2625,0.2084840265220012,0.5296803652968036,8,2,2
24,0.48026315789473684,1.2625,0.2084840265220012,0.5296803652968036,8,3,2
24,0.48026315789473684,1.2625,0.2084840265220012,0.5296803652968036,8,4,2
24,0.48026315789473684,1.2625,0.2084840265220012,0.5296803652968036,8,5,2
24,0.48344370860927155,1.2375,0.2110267857142857,0.5321100917431193,7,6,2
24,0.4697986577181208,1.2625,0.2140922619047619,0.5299539170506913,8,7,2
24,0.4697986577181208,1.2625,0.2140922619047619,0.5299539170506913,8,8,2
24,0.4697986577181208,1.2625,0.2140922619047619,0.5299539170506913,8,9,2
24,0.4697986577181208,1.2625,0.2140922619047619,0.5299539170506913,8,10,2
24,0.4697986577181208,1.2625,0.2140922619047619,0.5299539170506913,8,11,2
24,0.4697986577181208,1.2625,0.2140922619047619,0.5299539170506913,8,12,2
19,0.5205479452054794,1.25,0.19342261904761907,0.5299539170506913,6,0,3
17,0.5208333333333334,1.275,0.21758928571428574,0.5645933014354066,9,1,3
17,0.5208333333333334,1.275,0.21758928571428574,0.5645933014354066,9,2,3
17,0.5208333333333334,1.275,0.21758928571428574,0.5645933014354066,9,3,3
17,0.5208333333333334,1.275,0.21758928571428574,0.5645933014354066,9,4,3
17,0.5208333333333334,1.275,0.21758928571428574,0.5645933014354066,9,5,3
17,0.5208333333333334,1.275,0.21758928571428574,0.5645933014354066,9,6,3
26,0.4934210526315789,1.15,0.1810565476190476,0.4953271028037383,4,0,4
26,0.47368421052631576,1.175,0.18922619047619046,0.514018691588785,6,1,4
26,0.47368421052631576,1.175,0.18922619047619046,0.514018691588785,6,2,4
25,0.47368421052631576,1.1875,0.18821428571428572,0.5229357798165137,6,3,4
25,0.47368421052631576,1.1875,0.18821428571428572,0.5229357798165137,6,4,4
24,0.4866666666666667,1.1875,0.1946875,0.5324074074074074,6,5,4
24,0.4866666666666667,1.1875,0.1946875,0.5324074074074074,6,6,4
24,0.4866666666666667,1.1875,0.1946875,0.5324074074074074,6,7,4
24,0.4866666666666667,1.1875,0.1946875,0.5324074074074074,6,8,4
24,0.4866666666666667,1.1875,0.1946875,0.5324074074074074,6,9,4
24,0.4866666666666667,1.1875,0.1946875,0.5324074074074074,6,10,4
27,0.5629139072847682,1.125,0.15627976190476192,0.4541284403669725,2,0,5
26,0.5578231292517006,1.1625,0.15471726190476193,0.46788990825688076,2,1,5
26,0.5578231292517006,1.1625,0.15471726190476193,0.46788990825688076,2,2,5
26,0.5578231292517006,1.1625,0.15471726190476193,0.46788990825688076,2,3,5
26,0.5578231292517006,1.1625,0.15471726190476193,0.46788990825688076,2,4,5
