run_id,converged,convergence_step,final_step
0,True,2,6
1,True,6,10
2,True,8,12
3,True,2,6
4,True,6,10
5,True,2,6
6,True,1,5
7,True,4,8
8,True,5,9
9,True,3,7
10,True,2,6
11,True,1,5
12,True,1,5
13,True,1,5
14,True,4,8
15,True,5,9
16,True,3,7
17,True,1,5
18,True,3,7
19,True,1,5
