run_id,converged,convergence_step,final_step
0,True,7,11
1,True,5,9
2,True,7,11
3,True,3,7
4,True,1,5
5,True,6,10
6,True,6,10
7,True,3,7
8,True,3,7
9,True,3,7
10,True,8,12
11,True,3,7
12,True,1,5
13,True,2,6
14,True,3,7
15,True,4,8
16,True,4,8
17,True,2,6
18,True,4,8
19,True,6,10
