step,clusters_mean,clusters_std,clusters_min,clusters_max,switch_rate_mean,switch_rate_std,switch_rate_min,switch_rate_max,distance_mean,distance_std,distance_min,distance_max,mix_deviation_mean,mix_deviation_std,mix_deviation_min,mix_deviation_max,share_mean,share_std,share_min,share_max,ghetto_rate_mean,ghetto_rate_std,ghetto_rate_min,ghetto_rate_max
0,26.79,4.178576916906647,18,41,0.5051928016756161,0.03712338169834208,0.42105263157894735,0.6174496644295302,1.16375,0.05262970989504274,1.0375,1.325,0.17574939911091017,0.018606265045910994,0.1285863095238095,0.22005952380952384,0.4948349189869732,0.031518678840576096,0.397196261682243,0.5622317596566524,2.98,2.188029878103758,0,10
1,26.16,4.416955393650127,17,40,0.5033595143080984,0.039478659922398074,0.42424242424242425,0.631578947368421,1.1665,0.055501615228111076,1.0375,1.325,0.17607143233875827,0.019670079156436395,0.12620535714285713,0.22254464285714284,0.4985467562489442,0.03217803320191173,0.4018264840182648,0.5714285714285714,2.91,2.193171219946131,0,10
2,25.94,4.464947656552937,17,41,0.5008688071151652,0.03999495401121176,0.41566265060240964,0.631578947368421,1.171375,0.05576870411427774,1.0375,1.3375,0.176171196880651,0.019932526446101856,0.1150595238095238,0.22349702380952383,0.5020563465538567,0.03307009160601566,0.4018264840182648,0.5782608695652174,3.07,2.2259035164729095,0,10
3,25.68,4.453757918427942,17,40,0.4985352955754574,0.0381749028112995,0.4294478527607362,0.6216216216216216,1.176625,0.05469310036259352,1.0375,1.3375,0.17734651333634718,0.021097541361857108,0.1150595238095238,0.22349702380952383,0.5051855692909438,0.03358012422095215,0.4072398190045249,0.5782608695652174,3.26,2.1863673113642226,0,9
4,25.37,4.693978519703125,16,40,0.49901706442304605,0.03797822952581173,0.425,0.6066666666666667,1.182875,0.05786213914525323,1.0375,1.3375,0.17769653782399036,0.021834384901865702,0.1125,0.22349702380952383,0.5085210622023575,0.03437877823304239,0.40454545454545454,0.5892857142857143,3.5,2.2719190482092797,0,10
5,25.25,4.7127058002379005,16,40,0.4970192095048717,0.03775585056288288,0.4177215189873418,0.592814371257485,1.186375,0.05749107857886836,1.0375,1.3375,0.17866272227245328,0.022361612447841427,0.1125,0.22349702380952383,0.5096947904193978,0.03503206743827621,0.3972602739726027,0.5892857142857143,3.62,2.282033472076334,0,10
6,24.86,4.7439914149853335,15,38,0.4954987802475447,0.03773973545801773,0.43209876543209874,0.592814371257485,1.188125,0.05842457690791339,1.0375,1.3375,0.1789760171790235,0.023091497866699166,0.1034672619047619,0.22349702380952383,0.5118323155584871,0.034751304393515606,0.4125560538116592,0.5892857142857143,3.8,2.474108348721236,0,11
7,24.64,4.862804611216525,14,39,0.4940506996626883,0.03817554564098373,0.4230769230769231,0.5986394557823129,1.1941249999999999,0.06374900969720033,1.0375,1.4125,0.17965919605183844,0.023211675146615717,0.10805059523809524,0.23450892857142858,0.5141796470599618,0.035219406269110486,0.4125560538116592,0.5947136563876652,3.98,2.542487448197616,0,12
8,24.33,4.7948941699489165,14,38,0.49269699230246666,0.03881027629855725,0.40993788819875776,0.5986394557823129,1.199,0.06230221229270799,1.0625,1.4125,0.17986931886678723,0.023259561670138873,0.10805059523809524,0.23604166666666665,0.5167410070129367,0.03491392376498966,0.4186046511627907,0.5990990990990991,4.09,2.5029074003137746,0,12
9,24.23,4.844772252832756,14,39,0.49118275241034837,0.03980789083505955,0.40993788819875776,0.5945945945945946,1.202,0.062252540413052934,1.0625,1.4125,0.18109690137130802,0.023202731587306943,0.11235119047619047,0.24145833333333333,0.5177971758904238,0.03507664630815134,0.4246575342465753,0.5990990990990991,4.2,2.6246692913372707,0,12
10,24.02020202020202,4.936287537476818,14,39,0.48957668288952694,0.039766193389125286,0.4110429447852761,0.5933333333333334,1.2049242424242423,0.06479998124670475,1.075,1.4125,0.18189363115787166,0.023493177422424176,0.11272321428571427,0.24145833333333333,0.5204289358689087,0.03546646389319458,0.42342342342342343,0.6081081081081081,4.242424242424242,2.661482282606968,0,12
11,24.0,5.09288719686584,14,39,0.48852892952020366,0.04054405990804022,0.4110429447852761,0.5933333333333334,1.2082474226804123,0.0655229016781911,1.0625,1.4125,0.18307297977914905,0.024296437287443545,0.11248511904761904,0.24145833333333333,0.5223842757741323,0.03608752852762621,0.43171806167400884,0.6061946902654868,4.43298969072165,2.726823611880548,0,12
