step,clusters_mean,clusters_std,clusters_min,clusters_max,switch_rate_mean,switch_rate_std,switch_rate_min,switch_rate_max,distance_mean,distance_std,distance_min,distance_max,mix_deviation_mean,mix_deviation_std,mix_deviation_min,mix_deviation_max,share_mean,share_std,share_min,share_max,ghetto_rate_mean,ghetto_rate_std,ghetto_rate_min,ghetto_rate_max
0,52.83,6.900526989098204,37,70,0.40719787651118516,0.023982156002018744,0.34444444444444444,0.47678018575851394,1.43475,0.05988085286971153,1.315625,1.625,0.2460739614821242,0.013746052011599364,0.21211681547619046,0.28485863095238095,0.6578516094095944,0.019645002077951147,0.6132478632478633,0.7100213219616205,51.9,10.571067814912304,25,84
1,34.14,5.456938868833131,16,50,0.32728116811448693,0.02566562302299941,0.2716049382716049,0.4107692307692308,1.6813125,0.09724035049242105,1.5,2.025,0.29855680686582814,0.014701492141160975,0.2656622023809524,0.3327306547619048,0.7433691153688261,0.020494911987727762,0.6995753715498938,0.7879746835443038,93.63,13.958564222423272,58,135
2,23.71,3.9113794099893826,14,33,0.27180720171475536,0.025772130041209686,0.2033898305084746,0.34077380952380953,1.91809375,0.12398204111840695,1.6625,2.4,0.33105850861602476,0.015129381811593247,0.29482886904761907,0.36609002976190474,0.7955799854404139,0.017699309663981314,0.7431865828092243,0.8390804597701149,128.23,14.293358632949115,92,163
3,18.82,3.5544253254132934,10,28,0.23654926359740205,0.0269402528256772,0.15905511811023623,0.31384615384615383,2.07496875,0.15450955865853747,1.765625,2.5625,0.3505362247396999,0.01639354638523494,0.3104985119047619,0.3927752976190476,0.8263649742291652,0.017987833956657352,0.7756613756613756,0.8780748663101604,150.09,15.473075344160279,110,200
4,15.34,3.519699252533208,6,27,0.2152760839519624,0.02766140899276051,0.14018691588785046,0.2879019908116386,2.20890625,0.19190910998343422,1.825,2.8375,0.3623679184859681,0.01680603025816905,0.3177938988095238,0.40302455357142863,0.8463394666182785,0.018675943655168357,0.8023133543638276,0.8925531914893617,166.29,17.29908913349153,122,211
5,13.32,3.116848965661871,6,20,0.20098433369775626,0.02947238052008646,0.13239875389408098,0.2820121951219512,2.316,0.21926494224793416,1.83125,2.9125,0.3697505477729885,0.01736730594512771,0.3183221726190476,0.4068043154761905,0.8585872402679771,0.01893278218596594,0.8089770354906054,0.9005347593582887,176.42,17.72413751089317,128,215
6,12.02,2.803244873032289,5,19,0.19300187463624446,0.02957501398727785,0.12962962962962962,0.27958579881656803,2.38625,0.25561636367570034,1.89375,3.321875,0.3743034219193163,0.017863138095877033,0.32111607142857146,0.40879836309523815,0.8660654583630165,0.019293598353144988,0.8138801261829653,0.9020234291799787,183.08,18.292615941406474,133,216
7,11.05,2.772064832276372,4,17,0.18625038700365948,0.030407366333601565,0.1228878648233487,0.2744807121661721,2.44778125,0.25753377571892966,1.9,3.20625,0.377736755952381,0.017790617972125014,0.3226934523809524,0.4107105654761904,0.8717250020113916,0.01882079822988684,0.8153526970954357,0.9089026915113871,188.2,17.887414457086745,134,220
8,10.64,2.801586851926759,4,17,0.1824454288890145,0.031199401388385867,0.11638591117917305,0.2716417910447761,2.480375,0.27830248422763454,1.90625,3.3375,0.37978660714285717,0.01866483037503209,0.3226971726190476,0.4163467261904762,0.8748417376046256,0.019721643744480887,0.8161993769470405,0.9160467587672688,191.1,18.901392177895946,137,228
9,10.4,2.6967994498529686,4,17,0.18034513691694404,0.03192965000256292,0.11059907834101383,0.2716417910447761,2.4936875,0.2782942964482133,1.9,3.3375,0.3809345238095238,0.018722127131527537,0.3246168154761905,0.4181733630952381,0.8767395216184342,0.019903703141026487,0.819226750261233,0.9192348565356004,192.3,19.01594227499812,132,229
10,10.03,2.5562559426717124,4,16,0.17874364419269834,0.03192733322632089,0.11059907834101383,0.2671641791044776,2.5135,0.2860697709052069,1.928125,3.3375,0.3817796130952381,0.018686604232795192,0.3268638392857143,0.41885788690476194,0.8782903736324176,0.019683927605534658,0.8229166666666666,0.9192348565356004,193.97,18.91151912342199,140,234
