run_id,scenario_key,scenario,converged,convergence_step,dissimilarity_index,clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,initial_dissimilarity_index,initial_clusters,initial_switch_rate,initial_distance,initial_mix_deviation,initial_share,initial_ghetto_rate,final_step,n_steps,stop_reason,experiment,llm_model,metrics_source
1995,llm_baseline,baseline,True,5.0,0.16875,57,0.47269890795631825,1.390625,0.2028236607142857,0.6168623265741728,49,0.09375000000000003,98,0.48328267477203646,1.184375,0.1665513392857143,0.4984358706986444,7,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
1996,llm_baseline,baseline,True,5.0,0.21875,44,0.4799426934097421,1.371875,0.19099702380952382,0.5898989898989899,42,0.11874999999999997,82,0.5388059701492537,1.140625,0.1571279761904762,0.49375,8,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
1997,llm_baseline,baseline,True,8.0,0.19374999999999998,52,0.4766355140186916,1.428125,0.20427827380952382,0.6189473684210526,48,0.09375,96,0.5143288084464555,1.134375,0.16315848214285714,0.48082901554404145,6,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
1998,llm_baseline,baseline,True,9.0,0.20625000000000002,57,0.46755162241887904,1.35625,0.19353794642857142,0.5969072164948453,39,0.15624999999999997,84,0.5157894736842106,1.196875,0.1602046130952381,0.5182481751824818,15,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
1999,llm_baseline,baseline,True,6.0,0.16875,57,0.5189681335356601,1.325,0.2022433035714286,0.6048218029350105,43,0.1,93,0.5652818991097923,1.121875,0.15535714285714283,0.5010438413361169,7,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2000,llm_baseline,baseline,True,5.0,0.16249999999999998,58,0.47865853658536583,1.459375,0.2126748511904762,0.6112852664576802,60,0.09999999999999999,102,0.5098335854765507,1.1125,0.1648325892857143,0.47962382445141066,8,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2001,llm_baseline,baseline,True,12.0,0.24374999999999997,59,0.4519519519519519,1.371875,0.20706845238095242,0.59958071278826,45,0.18749999999999997,100,0.4719626168224299,1.203125,0.17542782738095236,0.4984126984126984,13,16,17,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2002,llm_baseline,baseline,True,4.0,0.2,76,0.48348348348348347,1.290625,0.18317336309523807,0.5696335078534032,31,0.11249999999999999,107,0.5022900763358779,1.115625,0.15869047619047622,0.480546792849632,6,8,9,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2003,llm_baseline,baseline,True,7.0,0.17500000000000002,82,0.4910979228486647,1.2625,0.1665252976190476,0.5435684647302904,32,0.0875,114,0.49770290964777947,1.115625,0.14276041666666667,0.4787234042553192,3,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2004,llm_baseline,baseline,True,5.0,0.13749999999999998,63,0.44042232277526394,1.403125,0.2116703869047619,0.6200417536534447,52,0.10625000000000001,99,0.4869029275808937,1.140625,0.1615922619047619,0.48462354188759277,8,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2005,llm_baseline,baseline,True,3.0,0.17500000000000002,51,0.49554896142433236,1.35625,0.19043526785714285,0.5864197530864198,40,0.10624999999999998,87,0.5124610591900312,1.19375,0.16392113095238098,0.5068349106203995,16,7,8,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2006,llm_baseline,baseline,True,6.0,0.2125,55,0.5074850299401198,1.359375,0.19634672619047622,0.5916230366492147,43,0.0875,96,0.5269461077844312,1.109375,0.1542261904761905,0.47848898216159497,4,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2007,llm_baseline,baseline,True,5.0,0.11875,76,0.4628224582701062,1.2625,0.17625372023809524,0.5766806722689075,24,0.06875,101,0.4674922600619195,1.140625,0.1637127976190476,0.5015940488841658,6,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2008,llm_baseline,baseline,True,6.0,0.1625,50,0.47987616099071206,1.371875,0.21091580832960144,0.6255364806866953,49,0.1,93,0.4828125,1.175,0.178828125,0.521505376344086,14,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2009,llm_baseline,baseline,True,13.0,0.21875,60,0.4853801169590643,1.396875,0.20122767857142856,0.6004077471967381,45,0.09999999999999998,101,0.506006006006006,1.134375,0.15720982142857146,0.490625,4,17,18,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2010,llm_baseline,baseline,True,5.0,0.175,85,0.4706766917293233,1.296875,0.18562872023809526,0.562111801242236,29,0.10625,112,0.4906832298136646,1.14375,0.16633184523809522,0.4894291754756871,7,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2011,llm_baseline,baseline,True,7.0,0.16875,60,0.45176110260336905,1.415625,0.20958333333333332,0.6168421052631579,46,0.125,97,0.4629349470499244,1.18125,0.17138020833333334,0.508937960042061,8,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2012,llm_baseline,baseline,True,9.0,0.18125000000000002,44,0.4778625954198473,1.396875,0.22146205357142854,0.624868282402529,55,0.10624999999999998,95,0.5121580547112462,1.125,0.16178571428571428,0.47412882787750793,5,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2013,llm_baseline,baseline,True,6.0,0.1625,49,0.4595419847328244,1.4125,0.2151525297619048,0.6209081309398099,57,0.08124999999999999,90,0.496996996996997,1.16875,0.1719717261904762,0.4953271028037383,8,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2014,llm_baseline,baseline,True,5.0,0.1625,59,0.49924585218702866,1.2875,0.19550223214285717,0.590285110876452,43,0.13124999999999998,89,0.5269461077844312,1.121875,0.17576636904761905,0.5010482180293501,9,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2015,llm_baseline,baseline,True,8.0,0.23125,52,0.48180494905385735,1.3875,0.20780877976190476,0.6014198782961461,49,0.15625,93,0.5,1.134375,0.17003348214285713,0.4978723404255319,8,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2016,llm_baseline,baseline,True,5.0,0.14375000000000002,51,0.49854227405247814,1.296875,0.1815513392857143,0.5918367346938775,25,0.10624999999999998,88,0.5346687211093991,1.175,0.1602269345238095,0.5146750524109015,8,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2017,llm_baseline,baseline,True,5.0,0.13749999999999998,54,0.5007496251874063,1.378125,0.20154761904761903,0.6031088082901555,47,0.09375000000000001,87,0.5217391304347826,1.15,0.17748511904761904,0.5,12,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2018,llm_baseline,baseline,True,11.0,0.19999999999999998,64,0.5022761760242792,1.384375,0.194346171070309,0.5891553701772679,52,0.1625,100,0.5101404056162246,1.16875,0.16882068452380952,0.4936440677966102,14,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2019,llm_baseline,baseline,True,8.0,0.12499999999999997,71,0.4797507788161994,1.303125,0.1872916666666667,0.5855758880516685,38,0.09375,106,0.4847560975609756,1.128125,0.16689732142857144,0.49150743099787686,7,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2020,llm_baseline,baseline,True,11.0,0.23125000000000004,69,0.4395770392749245,1.353125,0.1969159226190476,0.5932914046121593,41,0.18750000000000006,104,0.44891640866873067,1.18125,0.1718080357142857,0.5058823529411764,15,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2021,llm_baseline,baseline,True,8.0,0.11875,73,0.4791666666666667,1.234375,0.17425967261904765,0.5717234262125903,23,0.0625,110,0.48085758039816234,1.10625,0.16603050595238095,0.47195767195767196,4,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2022,llm_baseline,baseline,True,8.0,0.15625,39,0.46788990825688076,1.45,0.22226190476190472,0.6431578947368422,55,0.06875,83,0.48615384615384616,1.18125,0.18195684523809524,0.5189075630252101,12,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2023,llm_baseline,baseline,True,4.0,0.23124999999999998,74,0.4660493827160494,1.421875,0.20267857142857143,0.5800636267232238,48,0.14375,99,0.4884080370942813,1.19375,0.18854166666666666,0.5063559322033898,18,8,9,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2024,llm_baseline,baseline,True,6.0,0.13124999999999998,65,0.47941176470588237,1.309375,0.18761532738095238,0.5841889117043121,34,0.11250000000000002,100,0.5045317220543807,1.14375,0.17204613095238094,0.4978947368421053,9,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2025,llm_baseline,baseline,True,7.0,0.26875,39,0.4287878787878788,1.490625,0.23430059523809527,0.6628272251308901,60,0.1875,83,0.475,1.203125,0.18517485119047622,0.5356762513312034,18,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2026,llm_baseline,baseline,True,7.0,0.1125,63,0.503793626707132,1.3125,0.1859114583333333,0.5824524312896406,33,0.09375,91,0.544891640866873,1.10625,0.15970238095238093,0.47927736450584485,6,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2027,llm_baseline,baseline,True,9.0,0.19999999999999998,64,0.4565868263473054,1.35625,0.20519345238095238,0.5901981230448383,39,0.1125,95,0.4954268292682927,1.15625,0.18022693452380953,0.4957627118644068,13,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2028,llm_baseline,baseline,True,13.0,0.18125,50,0.4541284403669725,1.384375,0.21458333333333335,0.6183932346723044,46,0.11875000000000001,94,0.5061538461538462,1.159375,0.16565104166666667,0.4936440677966102,10,17,18,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2029,llm_baseline,baseline,True,14.0,0.1625,69,0.49107142857142855,1.284375,0.18347842261904762,0.5760416666666667,28,0.11874999999999998,107,0.5082706766917293,1.109375,0.15450892857142856,0.4739583333333333,8,18,19,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2030,llm_baseline,baseline,True,18.0,0.35625,57,0.41515151515151516,1.459375,0.22774925595238096,0.6390346274921301,64,0.13749999999999998,100,0.47751937984496123,1.146875,0.16417782738095238,0.4751847940865892,12,22,23,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2031,llm_baseline,baseline,True,8.0,0.22500000000000003,50,0.48484848484848486,1.35625,0.20929687500000002,0.619348054679285,48,0.15,89,0.5007473841554559,1.184375,0.16831473214285717,0.5094142259414226,11,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2032,llm_baseline,baseline,True,7.0,0.19374999999999998,57,0.4766214177978884,1.340625,0.20310267857142858,0.6198347107438017,43,0.10625000000000001,92,0.5214723926380368,1.13125,0.17386532738095237,0.5173867228661749,6,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2033,llm_baseline,baseline,True,10.0,0.18124999999999997,48,0.45603576751117736,1.43125,0.2077046130952381,0.6131386861313869,50,0.11250000000000002,86,0.5260736196319018,1.15625,0.16894345238095237,0.48526315789473684,9,14,15,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2034,llm_baseline,baseline,True,7.0,0.08125,62,0.4885145482388974,1.3375,0.1798921130952381,0.5840336134453782,32,0.06875000000000003,112,0.5186335403726708,1.1125,0.15870907738095238,0.46723044397463004,3,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2035,llm_baseline,baseline,True,9.0,0.33125,45,0.42290076335877863,1.553125,0.2444903273809524,0.6534031413612565,81,0.17500000000000002,90,0.49319213313161875,1.165625,0.18158110119047619,0.5078534031413613,12,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2036,llm_baseline,baseline,True,7.0,0.16874999999999998,67,0.4897959183673469,1.328125,0.18694568452380952,0.5834186284544524,41,0.11875,99,0.5091185410334347,1.146875,0.16088541666666667,0.5068205666316894,5,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2037,llm_baseline,baseline,True,13.0,0.25,62,0.4877675840978593,1.334375,0.19496566651739067,0.586864406779661,34,0.17500000000000002,93,0.5015337423312883,1.171875,0.15785714285714286,0.4952581664910432,10,17,18,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2038,llm_baseline,baseline,True,8.0,0.2125,50,0.48606811145510836,1.371875,0.2169605654761905,0.6378035902851109,47,0.15624999999999997,84,0.5306122448979592,1.1875,0.16983630952380951,0.5264270613107822,15,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2039,llm_baseline,baseline,True,8.0,0.2,53,0.4836795252225519,1.35,0.19080729166666668,0.5906735751295337,39,0.11875,85,0.5288611544461779,1.153125,0.1688839285714286,0.5036958817317846,6,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2040,llm_baseline,baseline,True,7.0,0.18125000000000002,53,0.453416149068323,1.35625,0.20431919642857146,0.6074468085106383,44,0.13125,70,0.4723926380368098,1.215625,0.18232886904761905,0.5447761194029851,19,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2041,llm_baseline,baseline,True,10.0,0.09375,52,0.49538461538461537,1.328125,0.18290922619047617,0.5830687830687831,36,0.06875000000000002,101,0.5141955835962145,1.10625,0.1487388392857143,0.4640171858216971,4,14,15,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2042,llm_baseline,baseline,True,6.0,0.13125000000000003,51,0.4962630792227205,1.390625,0.1968340773809524,0.5964546402502607,42,0.0625,93,0.5338461538461539,1.146875,0.1639360119047619,0.4835630965005302,10,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2043,llm_baseline,baseline,True,4.0,0.2,59,0.5206738131699847,1.30625,0.18119047619047618,0.5763962065331928,31,0.11874999999999998,90,0.5197568389057751,1.13125,0.15654389880952382,0.4931071049840933,5,8,9,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2044,llm_baseline,baseline,True,5.0,0.1,72,0.4879154078549849,1.275,0.16505208333333332,0.5659397715472482,25,0.07500000000000001,97,0.5099236641221374,1.146875,0.14734375,0.4984391259105099,4,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2045,llm_baseline,baseline,True,8.0,0.29374999999999996,44,0.41002949852507375,1.60625,0.2493340773809524,0.6585365853658537,83,0.16249999999999998,100,0.49310872894333846,1.15,0.17856770833333332,0.5111111111111111,13,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2046,llm_baseline,baseline,True,7.0,0.14375000000000004,55,0.5069767441860465,1.31875,0.19821800595238095,0.5966029723991507,41,0.0875,91,0.5068702290076336,1.1375,0.1637127976190476,0.480546792849632,10,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2047,llm_baseline,baseline,True,12.0,0.25625000000000003,45,0.48343373493975905,1.45625,0.22510416666666666,0.6243496357960457,55,0.14375,89,0.5092592592592593,1.178125,0.18107886904761905,0.5095137420718816,11,16,17,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2048,llm_baseline,baseline,True,8.0,0.15,53,0.44113263785394935,1.39375,0.2142299107142857,0.632016632016632,47,0.13124999999999998,91,0.45904173106646057,1.18125,0.18942708333333333,0.5280423280423281,12,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2049,llm_baseline,baseline,True,10.0,0.29375,54,0.44785276073619634,1.5875,0.2329910714285714,0.6388595564941922,71,0.16875,102,0.46957878315132606,1.1625,0.17444940476190476,0.5074946466809421,10,14,15,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2050,llm_baseline,baseline,True,5.0,0.14375,50,0.4891304347826087,1.38125,0.1926518883415435,0.6066098081023454,37,0.10000000000000006,90,0.4881889763779528,1.203125,0.1784263392857143,0.5032051282051282,10,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2051,llm_baseline,baseline,True,8.0,0.16875,52,0.4845679012345679,1.334375,0.2017782738095238,0.6193001060445387,42,0.11875,94,0.5127388535031847,1.121875,0.17350074404761906,0.5,5,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2052,llm_baseline,baseline,True,11.0,0.25625,53,0.481089258698941,1.46875,0.2178422619047619,0.6293193717277487,58,0.125,102,0.5060422960725075,1.115625,0.16138392857142858,0.4720758693361433,9,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2053,llm_baseline,baseline,True,6.0,0.21250000000000002,58,0.45864661654135336,1.465625,0.21472098214285715,0.6308169596690796,48,0.1125,85,0.5109717868338558,1.190625,0.17612723214285714,0.5272727272727272,18,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2054,llm_baseline,baseline,True,7.0,0.11875,77,0.48773006134969327,1.303125,0.17645089285714285,0.5650793650793651,32,0.07500000000000002,106,0.49613601236476046,1.165625,0.1649813988095238,0.4831578947368421,13,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2055,llm_baseline,baseline,True,11.0,0.16249999999999998,62,0.46827794561933533,1.378125,0.2111011904761905,0.6008403361344538,46,0.09375,97,0.5,1.175,0.16687500000000002,0.5074468085106383,11,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2056,llm_baseline,baseline,True,13.0,0.1875,61,0.5014492753623189,1.29375,0.18425595238095238,0.5782520325203252,36,0.10625,98,0.5338345864661654,1.13125,0.14999255952380955,0.4838709677419355,4,17,18,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2057,llm_baseline,baseline,True,5.0,0.27499999999999997,64,0.43137254901960786,1.43125,0.2137072697417525,0.6146596858638743,49,0.18124999999999997,96,0.4785276073619632,1.18125,0.1804278273809524,0.5307855626326964,11,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2058,llm_baseline,baseline,True,7.0,0.2875,43,0.45255474452554745,1.553125,0.23197492163009403,0.6344969199178645,60,0.15,95,0.5107361963190185,1.15625,0.17981770833333333,0.49413020277481323,12,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2059,llm_baseline,baseline,True,9.0,0.19375,53,0.4954682779456193,1.3,0.18526785714285712,0.5882352941176471,33,0.11249999999999999,86,0.5082956259426847,1.13125,0.15607142857142858,0.48945147679324896,8,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2060,llm_baseline,baseline,True,8.0,0.24375,51,0.4148606811145511,1.56875,0.2466480654761905,0.6603375527426161,74,0.125,102,0.4660633484162896,1.171875,0.1778422619047619,0.4979209979209979,11,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2061,llm_baseline,baseline,True,12.0,0.10000000000000002,65,0.44393939393939397,1.41875,0.20302083333333334,0.6090146750524109,47,0.06250000000000003,115,0.4891640866873065,1.13125,0.1586049107142857,0.47705442902881534,4,16,17,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2062,llm_baseline,baseline,True,4.0,0.1625,68,0.46322378716744916,1.38125,0.2122767857142857,0.6219895287958115,46,0.10624999999999998,116,0.4771341463414634,1.13125,0.16891741071428573,0.4968421052631579,6,8,9,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2063,llm_baseline,baseline,True,7.0,0.175,64,0.46706586826347307,1.365625,0.20304687500000002,0.5943983402489627,40,0.13124999999999998,93,0.4937888198757764,1.1625,0.17517113095238096,0.5085287846481876,8,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2064,llm_baseline,baseline,True,7.0,0.24375,63,0.5007385524372231,1.359375,0.1928311011904762,0.5889003083247688,40,0.10624999999999998,103,0.5217391304347826,1.121875,0.14975074404761904,0.48764769065520946,4,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2065,llm_baseline,baseline,True,14.0,0.16875,62,0.4617737003058104,1.35,0.20861607142857141,0.6221294363256785,38,0.08125000000000002,99,0.4984423676012461,1.14375,0.16370535714285714,0.5096774193548387,8,18,19,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2066,llm_baseline,baseline,True,6.0,0.18125,72,0.4977578475336323,1.29375,0.17133184523809525,0.5553257497414684,33,0.1375,102,0.5135542168674698,1.121875,0.14790178571428572,0.48808290155440415,7,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2067,llm_baseline,baseline,True,12.0,0.16875,61,0.4635258358662614,1.36875,0.21177083333333332,0.6016859852476291,54,0.10625000000000001,106,0.5124223602484472,1.1375,0.15492931547619046,0.4740190880169671,10,16,17,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2068,llm_baseline,baseline,True,9.0,0.19375,48,0.5072886297376094,1.390625,0.19725818452380955,0.5997952917093142,45,0.10625000000000002,98,0.5117004680187207,1.134375,0.17424479166666668,0.4844919786096257,11,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2069,llm_baseline,baseline,True,9.0,0.16249999999999998,60,0.4954545454545455,1.3375,0.19738467261904763,0.5785036880927292,35,0.10624999999999997,87,0.5186915887850467,1.15625,0.17559151785714286,0.48767416934619506,14,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2070,llm_baseline,baseline,True,9.0,0.225,60,0.45,1.4625,0.2139657738095238,0.6211640211640211,55,0.1,100,0.5,1.16875,0.17506324404761905,0.5124324324324324,18,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2071,llm_baseline,baseline,True,11.0,0.24375000000000002,51,0.463623395149786,1.415625,0.20554560382146592,0.6064581231079718,46,0.14375,92,0.49698795180722893,1.18125,0.16594267801164353,0.503125,16,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2072,llm_baseline,baseline,True,6.0,0.16874999999999998,56,0.46808510638297873,1.3375,0.19569196428571428,0.5989583333333334,37,0.1375,83,0.4954545454545455,1.171875,0.1733891369047619,0.5188679245283019,13,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2073,llm_baseline,baseline,True,6.0,0.21875,50,0.48717948717948717,1.38125,0.19137276785714286,0.5927083333333333,41,0.13749999999999998,93,0.5203761755485894,1.1375,0.16913690476190477,0.49256900212314225,6,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2074,llm_baseline,baseline,True,6.0,0.175,55,0.45662100456621,1.478125,0.2265438988095238,0.6423280423280423,62,0.08750000000000002,93,0.4977843426883309,1.1875,0.17397693452380952,0.5202492211838006,9,10,11,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2075,llm_baseline,baseline,True,11.0,0.29375000000000007,49,0.4535768645357686,1.390625,0.21682663690476192,0.6272251308900524,50,0.18125000000000002,86,0.48992248062015503,1.171875,0.1779464285714286,0.5106382978723404,11,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2076,llm_baseline,baseline,True,9.0,0.16249999999999998,44,0.4459665144596651,1.478125,0.2221986607142857,0.640295358649789,56,0.1,77,0.48773006134969327,1.2125,0.1848139880952381,0.5160256410256411,12,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2077,llm_baseline,baseline,True,8.0,0.225,51,0.47155688622754494,1.50625,0.21329985119047618,0.6185031185031185,61,0.13124999999999998,87,0.512012012012012,1.171875,0.17713169642857143,0.5119667013527576,16,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2078,llm_baseline,baseline,True,19.0,0.2875,50,0.42664670658682635,1.65,0.2380543154761905,0.6528066528066528,66,0.11250000000000002,95,0.4774494556765163,1.203125,0.1832738095238095,0.5111111111111111,15,23,24,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2079,llm_baseline,baseline,True,5.0,0.1375,67,0.4302848575712144,1.371875,0.2069494047619048,0.5931321540062435,40,0.09375,96,0.48606811145510836,1.165625,0.17866443452380953,0.5084925690021231,9,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2080,llm_baseline,baseline,True,10.0,0.13749999999999998,57,0.4771341463414634,1.38125,0.22163009404388714,0.627471383975026,52,0.07500000000000001,114,0.48919753086419754,1.10625,0.1618563988095238,0.4867162592986185,5,14,15,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2081,llm_baseline,baseline,True,5.0,0.15000000000000002,56,0.45671641791044776,1.35625,0.20523809523809522,0.6229508196721312,37,0.125,97,0.5098634294385432,1.1375,0.1673995535714286,0.518210197710718,4,9,10,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2082,llm_baseline,baseline,True,11.0,0.23125,63,0.445635528330781,1.421875,0.21407299596954768,0.6200828157349897,54,0.1,96,0.4937694704049844,1.19375,0.17232142857142857,0.5262605042016807,12,15,16,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2083,llm_baseline,baseline,True,8.0,0.28750000000000003,61,0.456973293768546,1.4125,0.21494419642857143,0.6097814776274714,52,0.19374999999999998,99,0.4954545454545455,1.184375,0.18095986822401916,0.5220125786163522,17,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2084,llm_baseline,baseline,True,7.0,0.21875,54,0.4835820895522388,1.35625,0.19910434393193016,0.6076604554865425,46,0.1875,94,0.5053272450532724,1.1625,0.1737611607142857,0.5208768267223383,8,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2085,llm_baseline,baseline,True,15.0,0.16249999999999998,48,0.4413075780089153,1.4875,0.22173363095238097,0.6404145077720207,61,0.09375,105,0.4801223241590214,1.140625,0.1630357142857143,0.4978902953586498,6,19,20,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2086,llm_baseline,baseline,True,8.0,0.15,63,0.47345132743362833,1.3375,0.18893973214285714,0.5702479338842975,40,0.11250000000000003,96,0.4691729323308271,1.14375,0.16719494047619046,0.49111807732497387,3,12,13,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2087,llm_baseline,baseline,True,9.0,0.325,51,0.445440956651719,1.4875,0.22587425595238098,0.6217882836587872,59,0.18125,90,0.4893292682926829,1.153125,0.17079041648007168,0.4931937172774869,9,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2088,llm_baseline,baseline,True,7.0,0.23750000000000002,57,0.44493392070484583,1.48125,0.23117559523809525,0.630879345603272,61,0.14375,97,0.5,1.1625,0.17507068452380953,0.5160256410256411,11,11,12,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2089,llm_baseline,baseline,True,10.0,0.25,71,0.4682170542635659,1.409375,0.21838169642857141,0.5913410770855333,52,0.1625,109,0.49846625766871167,1.128125,0.1662983630952381,0.4820675105485232,10,14,15,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2090,llm_baseline,baseline,True,10.0,0.19375000000000003,56,0.45626822157434405,1.41875,0.21160247798178836,0.610204081632653,51,0.13125,94,0.48091603053435117,1.165625,0.17763764880952382,0.5136268343815513,9,14,15,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
2091,llm_baseline,baseline,True,9.0,0.25625,55,0.4430769230769231,1.4125,0.22627976190476193,0.6251319957761352,55,0.1375,101,0.49300155520995337,1.18125,0.17188988095238095,0.5127659574468085,13,13,14,converged,llm_baseline_20260906_003733,gemma-4-31b-vf-lp,live
