step,clusters_mean,clusters_std,clusters_min,clusters_max,switch_rate_mean,switch_rate_std,switch_rate_min,switch_rate_max,distance_mean,distance_std,distance_min,distance_max,mix_deviation_mean,mix_deviation_std,mix_deviation_min,mix_deviation_max,share_mean,share_std,share_min,share_max,ghetto_rate_mean,ghetto_rate_std,ghetto_rate_min,ghetto_rate_max
0,26.875,4.3511713719057665,19,36,0.5029724917109046,0.038483211194814924,0.4276315789473684,0.6142857142857143,1.174375,0.058352789795545194,1.05,1.325,0.17503459821428569,0.018835340491791412,0.1317410714285714,0.2137648809523809,0.49745084099157044,0.03183254974626952,0.4259259259259259,0.5807860262008734,3.15,2.190304978179043,0,10
1,26.825,3.775002122600863,17,36,0.5134302585481552,0.03363904289419575,0.4155844155844156,0.6064516129032258,1.1684375,0.05079397646248803,1.0875,1.2875,0.17200930059523806,0.020390324194169848,0.1244196428571428,0.2142410714285714,0.4896352788302159,0.029034449557319993,0.4380530973451327,0.5622119815668203,3.25,1.8362447744772132,0,8
2,27.175,4.1687943285614555,17,38,0.5116951487942916,0.037447067017039294,0.4333333333333333,0.5899280575539568,1.158125,0.04698864429101666,1.0625,1.2625,0.17051847875226037,0.01795362304918133,0.1281696428571428,0.2175297619047619,0.4901499802095894,0.03537741221468481,0.4265402843601896,0.5754716981132075,2.725,1.921371038260613,0,7
3,27.4,4.235382100644704,21,36,0.510087202591662,0.0377572629074356,0.4285714285714285,0.5723270440251572,1.1703125,0.06588205151282447,1.0625,1.35,0.1731833465189873,0.021038717204523095,0.1207440476190476,0.21625,0.4954202840545839,0.030772899319637177,0.441747572815534,0.5565610859728507,3.425,2.4795315934823097,0,9
4,27.35,5.076592840852502,16,41,0.5064856899037499,0.04408274214747187,0.3900709219858156,0.6090225563909775,1.1715624999999998,0.06084260774051902,1.0625,1.3,0.17222163200723323,0.022626029911920503,0.1260565476190476,0.216547619047619,0.495603755634642,0.03670614202088846,0.4330357142857143,0.5707547169811321,3.575,2.39537481677096,0,9
5,26.65,4.566039635035811,18,38,0.5014933576973151,0.04200584045890257,0.4052287581699346,0.5962732919254659,1.169375,0.05821531100919613,1.0625,1.3125,0.1760796696051838,0.019359453632424653,0.1269288728149487,0.2116964285714286,0.4937403893317008,0.03630030715769221,0.4222222222222222,0.5779816513761468,3.175,2.110869306889754,0,9
6,26.15,4.117193467798429,18,36,0.5050136922385524,0.04504571790912132,0.3673469387755102,0.6319444444444444,1.181875,0.056963072833781256,1.075,1.35,0.17661126337402047,0.02370902294016878,0.1372619047619047,0.2285416666666666,0.5021217616482339,0.029191317924247482,0.4485981308411215,0.5794392523364486,3.55,2.2066333563215186,0,9
7,25.025,4.2334898012674955,17,33,0.5176419438209481,0.04913174665028129,0.3986013986013986,0.625,1.1846875000000001,0.07395032007870961,1.075,1.3875,0.17871056547619044,0.02405583695889516,0.1328273809523809,0.2404315476190476,0.49980512985535785,0.03620181731635127,0.4150943396226415,0.586046511627907,3.95,3.2419525613827864,0,12
8,27.875,4.810178844161671,17,40,0.5116676688472461,0.049055442505957385,0.4210526315789473,0.6466666666666666,1.1559374999999998,0.06467296303275354,1.05,1.3125,0.1676528358574442,0.019302566681813804,0.1271577380952381,0.2091517857142856,0.4838861185093073,0.034485441007438604,0.4099099099099099,0.5540540540540541,2.675,2.067917322158227,0,8
9,26.775,3.5840637299736757,20,35,0.4971589904648302,0.03615317722642657,0.42,0.5833333333333334,1.1734375,0.057469856926289704,1.075,1.3,0.18003019043851715,0.02103726710873841,0.1433482142857142,0.223125,0.4932249055475169,0.03469402730721835,0.4363636363636363,0.5571428571428572,3.7,2.138775110748901,0,8
10,27.225,5.005061540644733,18,40,0.5015456990643875,0.04659149496129381,0.391812865497076,0.6,1.169375,0.05495846333648435,1.0875,1.325,0.17334926913803492,0.021317010162240815,0.1332291666666666,0.2195089285714285,0.4919952822994532,0.036110366984946525,0.4260089686098655,0.5767441860465117,3.425,2.08643359065299,0,8
11,26.925,3.757982955979962,18,34,0.4925851226048736,0.043494786865988753,0.4097222222222222,0.5855263157894737,1.1753125,0.0650743842135231,1.075,1.4,0.17910342261904758,0.02151097016329318,0.1386755952380952,0.2292261904761904,0.49780519692692415,0.0331448725256261,0.4493392070484581,0.5799086757990868,3.4,2.447395266348203,0,9
12,27.375,4.074231089955376,16,35,0.5077920070641435,0.043438352848968104,0.4178082191780822,0.6027397260273972,1.169375,0.06522581583454554,1.075,1.3375,0.17454509964587098,0.018808734363372295,0.1307291666666666,0.2096428571428571,0.497791165587756,0.032760159541768606,0.4423963133640553,0.6,3.325,2.2117112530044847,0,10
13,26.475,3.809485462261209,19,37,0.5095080051946066,0.03387090302796034,0.435064935064935,0.577922077922078,1.16,0.04928982835725009,1.05,1.2625,0.1714968307338758,0.0150029979159108,0.1480505952380952,0.1998363095238095,0.49189164228397153,0.030113025838248597,0.4377682403433476,0.5781990521327014,3.15,2.0945594971686736,0,8
14,26.8,4.575295983139599,16,35,0.519712444546353,0.03294259208498412,0.461038961038961,0.5878378378378378,1.1621875,0.060479355187089766,1.075,1.3125,0.17057812499999997,0.016767904844921983,0.1438392857142857,0.2169940476190476,0.4896123856467077,0.03137892034883646,0.4299065420560747,0.5767441860465117,3.55,2.6597667142738244,0,12
15,26.25,3.9075863098888513,19,35,0.5004434946282693,0.034277410852223744,0.4027777777777778,0.5797101449275363,1.1765625,0.05438964214882207,1.075,1.3375,0.1731566220238095,0.019600859171685508,0.141860119047619,0.2211160714285714,0.49356985326902575,0.03557395458199826,0.4090909090909091,0.5782608695652174,3.4,2.394437999475729,0,10
16,27.55,4.088445256498443,18,36,0.5020275156918819,0.04258030077335777,0.4078947368421052,0.59375,1.1643750000000002,0.05367503717171155,1.075,1.3,0.1738911524261603,0.020688624465842676,0.1370684523809524,0.2226488095238095,0.48876148482751247,0.03167355566467798,0.4345794392523364,0.5944700460829493,3.3,2.1626194942529944,0,8
17,27.75,4.068326689350555,19,39,0.5059670664989435,0.039880276315505135,0.4054054054054054,0.5855263157894737,1.1637499999999998,0.050144023342000375,1.0625,1.2875,0.17132440476190475,0.016273203648131857,0.1298214285714286,0.1975744047619047,0.49464200851304413,0.028833377551151278,0.4433962264150943,0.5657894736842105,3.35,2.1785669248737447,0,8
18,27.95,5.098768076451007,15,40,0.497244159696599,0.04751861778386193,0.4078947368421052,0.6078431372549019,1.1712500000000001,0.06687866932181301,1.075,1.3625,0.17493092600964433,0.023152958474692627,0.1291964285714285,0.2368154761904762,0.4960592819904196,0.03691110938272174,0.4423963133640553,0.6171171171171171,3.375,2.339049774193326,0,11
19,27.325,3.2846769345100846,20,33,0.5106936813459017,0.04510157568773655,0.42,0.5972222222222222,1.1640625,0.0534984049007358,1.075,1.2875,0.1711897321428571,0.021007317115902684,0.1130357142857142,0.2312797619047618,0.4939735764808361,0.03253504051394544,0.4193548387096774,0.5518867924528302,3.05,2.218222896940887,0,10
20,27.45,4.551415671566882,17,38,0.5139385502171697,0.03925894435842553,0.4236111111111111,0.58,1.1596875,0.05059640297086096,1.0625,1.325,0.17285927139843277,0.018789623833531607,0.1412053571428571,0.2187797619047619,0.4887153275148849,0.025833278821298048,0.4193548387096774,0.5454545454545454,2.975,2.0567275476173807,0,9
21,26.8,4.456053215168134,19,36,0.5048704625073903,0.039473440481418674,0.422077922077922,0.6143790849673203,1.171875,0.05874965902792486,1.075,1.3375,0.17564360119047615,0.01842090771408737,0.1472916666666666,0.2228125,0.4962600378132109,0.035269867216181354,0.4392523364485981,0.5625,3.3,2.174443636474656,1,12
22,27.425,4.727917631283896,16,36,0.49848258683405877,0.043364047896392914,0.4012738853503185,0.5933333333333334,1.174375,0.06898706214638899,1.0625,1.4,0.172750744047619,0.022132071402805105,0.1316071428571428,0.2400297619047619,0.4994032735635313,0.03354671643689008,0.4403669724770642,0.5787037037037037,3.175,2.2405070396836058,0,9
23,27.025,4.571301223043048,19,38,0.5100434280617151,0.03573553289211531,0.4,0.5763888888888888,1.16625,0.058301273241143356,1.075,1.3,0.17330388694243518,0.017654523106039162,0.1359523809523809,0.2094642857142857,0.48847357772482425,0.03453890381250308,0.4357798165137614,0.5726872246696035,3.0,2.275848672360967,0,10
24,27.125,4.189042482844609,20,35,0.5120876084392257,0.03797010743088479,0.4333333333333333,0.6054421768707483,1.15625,0.060974984362021104,1.075,1.3625,0.17037707203134417,0.01715710654664627,0.1379761904761904,0.2114136904761904,0.4878805863349486,0.03813075220103455,0.4265402843601896,0.5700934579439252,2.825,2.1825355755317113,0,8
