clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
17,0.4797297297297297,1.3,0.20218749999999996,0.5700934579439252,8,0,0
17,0.4797297297297297,1.3,0.20254464285714285,0.5720930232558139,8,1,0
17,0.4797297297297297,1.3,0.20254464285714285,0.5720930232558139,8,2,0
18,0.49324324324324326,1.2875,0.19099702380952382,0.5514018691588785,7,3,0
17,0.48,1.3,0.19419642857142855,0.5601851851851852,8,4,0
17,0.48,1.3,0.19419642857142855,0.5601851851851852,8,5,0
17,0.48,1.3,0.19419642857142855,0.5601851851851852,8,6,0
17,0.48,1.3,0.19419642857142855,0.5601851851851852,8,7,0
17,0.48,1.3,0.19419642857142855,0.5601851851851852,8,8,0
17,0.48,1.3,0.19419642857142855,0.5601851851851852,8,9,0
18,0.45625,1.2875,0.2279315476190476,0.5874439461883408,10,0,1
13,0.4240506329113924,1.5,0.2486160714285714,0.64,16,1,1
13,0.43137254901960786,1.5125,0.2395089285714286,0.6484018264840182,17,2,1
13,0.43137254901960786,1.5125,0.2395089285714286,0.6484018264840182,17,3,1
13,0.43137254901960786,1.5125,0.2395089285714286,0.6484018264840182,17,4,1
13,0.43137254901960786,1.5125,0.2395089285714286,0.6484018264840182,17,5,1
13,0.43137254901960786,1.5125,0.2395089285714286,0.6484018264840182,17,6,1
13,0.43137254901960786,1.5125,0.2395089285714286,0.6484018264840182,17,7,1
17,0.4794520547945205,1.325,0.21758928571428574,0.5450236966824644,12,0,2
17,0.4794520547945205,1.325,0.21758928571428574,0.5450236966824644,12,1,2
17,0.4794520547945205,1.325,0.21758928571428574,0.5450236966824644,12,2,2
17,0.4794520547945205,1.325,0.21758928571428574,0.5450236966824644,12,3,2
17,0.4794520547945205,1.325,0.21758928571428574,0.5450236966824644,12,4,2
17,0.4794520547945205,1.325,0.21758928571428574,0.5450236966824644,12,5,2
26,0.4779874213836478,1.225,0.19357142857142856,0.5414847161572053,6,0,3
23,0.506578947368421,1.2625,0.19419642857142855,0.5675675675675675,7,1,3
22,0.5066666666666667,1.2625,0.19985119047619046,0.5707762557077626,7,2,3
22,0.5,1.25,0.19833333333333333,0.5565610859728507,6,3,3
22,0.5,1.25,0.19833333333333333,0.5565610859728507,6,4,3
22,0.5,1.25,0.19833333333333333,0.5565610859728507,6,5,3
22,0.5,1.25,0.19833333333333333,0.5565610859728507,6,6,3
22,0.5,1.25,0.19833333333333333,0.5565610859728507,6,7,3
22,0.5,1.25,0.19833333333333333,0.5565610859728507,6,8,3
23,0.44,1.2875,0.1972916666666667,0.5321100917431193,8,0,4
21,0.4444444444444444,1.3625,0.2043154761904762,0.5416666666666666,10,1,4
21,0.40540540540540543,1.35,0.2259672619047619,0.5596330275229358,13,2,4
21,0.4178082191780822,1.325,0.21936011904761904,0.5601851851851852,11,3,4
20,0.4305555555555556,1.3875,0.2227232142857143,0.5674418604651162,13,4,4
20,0.4305555555555556,1.3875,0.2227232142857143,0.5674418604651162,13,5,4
20,0.4305555555555556,1.3875,0.2227232142857143,0.5674418604651162,13,6,4
20,0.4305555555555556,1.3875,0.2227232142857143,0.5674418604651162,13,7,4
20,0.4305555555555556,1.3875,0.2227232142857143,0.5674418604651162,13,8,4
20,0.4305555555555556,1.3875,0.2227232142857143,0.5674418604651162,13,9,4
