step,clusters_mean,clusters_std,clusters_min,clusters_max,switch_rate_mean,switch_rate_std,switch_rate_min,switch_rate_max,distance_mean,distance_std,distance_min,distance_max,mix_deviation_mean,mix_deviation_std,mix_deviation_min,mix_deviation_max,share_mean,share_std,share_min,share_max,ghetto_rate_mean,ghetto_rate_std,ghetto_rate_min,ghetto_rate_max
0,20.2,4.08656334834051,17,26,0.4666838411815796,0.017901716637429094,0.44,0.4797297297297297,1.2850000000000001,0.03686970300938152,1.225,1.325,0.20771428571428568,0.014538311974163524,0.19357142857142856,0.2279315476190476,0.555231181743011,0.022837974500974693,0.5321100917431193,0.5874439461883408,8.8,2.280350850198276,6,12
1,18.2,3.898717737923586,13,23,0.4668511618497016,0.0325456725930912,0.4240506329113924,0.506578947368421,1.35,0.09142961773954875,1.2625,1.5,0.21345238095238095,0.021370848076259923,0.19419642857142855,0.2486160714285714,0.5732701908345025,0.03963401392303314,0.5416666666666666,0.64,10.6,3.5777087639996634,7,16
2,18.0,3.605551275463989,13,22,0.460525281123186,0.04106136735426015,0.40540540540540543,0.5066666666666667,1.35,0.09642030387838446,1.2625,1.5125,0.21709226190476189,0.01651065842169408,0.19985119047619046,0.2395089285714286,0.5791855659305989,0.040190939444500924,0.5450236966824644,0.6484018264840182,11.4,4.03732584763727,7,17
3,18.2,3.5637059362410923,13,22,0.4643752132470908,0.03737465893098684,0.4178082191780822,0.5,1.34,0.10131942064579721,1.25,1.5125,0.21315773809523814,0.019126902634043125,0.19099702380952382,0.2395089285714286,0.5723147326966794,0.042914734232591824,0.5450236966824644,0.6484018264840182,10.6,4.39317652729776,6,17
4,17.8,3.420526275297414,13,22,0.46427603187393685,0.03151771902863189,0.4305555555555556,0.5,1.355,0.1010105192541846,1.25,1.5125,0.21447023809523807,0.01854860603061199,0.19419642857142855,0.2395089285714286,0.5755227309579269,0.04153805007228182,0.5450236966824644,0.6484018264840182,11.2,4.324349662087931,6,17
5,17.8,3.420526275297414,13,22,0.46427603187393685,0.03151771902863189,0.4305555555555556,0.5,1.355,0.1010105192541846,1.25,1.5125,0.21447023809523807,0.01854860603061199,0.19419642857142855,0.2395089285714286,0.5755227309579269,0.04153805007228182,0.5450236966824644,0.6484018264840182,11.2,4.324349662087931,6,17
6,18.0,3.915780041490244,13,22,0.46048202614379086,0.03505032981995812,0.4305555555555556,0.5,1.3625,0.11501811451535215,1.25,1.5125,0.2136904761904762,0.021323246861528568,0.19419642857142855,0.2395089285714286,0.5831474895267926,0.04373747268479579,0.5565610859728507,0.6484018264840182,11.0,4.96655480858378,6,17
7,18.0,3.915780041490244,13,22,0.46048202614379086,0.03505032981995812,0.4305555555555556,0.5,1.3625,0.11501811451535215,1.25,1.5125,0.2136904761904762,0.021323246861528568,0.19419642857142855,0.2395089285714286,0.5831474895267926,0.04373747268479579,0.5565610859728507,0.6484018264840182,11.0,4.96655480858378,6,17
8,19.666666666666668,2.516611478423583,17,22,0.4701851851851852,0.03574745667087679,0.4305555555555556,0.5,1.3125,0.06959705453537525,1.25,1.3875,0.2050843253968254,0.015415132051922032,0.19419642857142855,0.2227232142857143,0.561396043874384,0.005540527724124296,0.5565610859728507,0.5674418604651162,9.0,3.605551275463989,6,13
9,18.5,2.1213203435596424,17,20,0.4552777777777778,0.03496250195866815,0.4305555555555556,0.48,1.34375,0.06187184335382284,1.3,1.3875,0.20845982142857142,0.020171483624026976,0.19419642857142855,0.2227232142857143,0.5638135228251507,0.005131244299308007,0.5601851851851852,0.5674418604651162,10.5,3.5355339059327378,8,13
