clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
26,0.4967741935483871,1.15,0.1736904761904762,0.5114155251141552,4,0,0
26,0.4967741935483871,1.15,0.1736904761904762,0.5114155251141552,4,1,0
26,0.4967741935483871,1.15,0.1736904761904762,0.5114155251141552,4,2,0
26,0.4967741935483871,1.15,0.1736904761904762,0.5114155251141552,4,3,0
26,0.4967741935483871,1.15,0.1736904761904762,0.5114155251141552,4,4,0
30,0.49295774647887325,1.175,0.16620535714285714,0.5072463768115942,2,0,1
30,0.49295774647887325,1.175,0.16620535714285714,0.5072463768115942,2,1,1
30,0.49295774647887325,1.175,0.16620535714285714,0.5072463768115942,2,2,1
30,0.49295774647887325,1.175,0.16620535714285714,0.5072463768115942,2,3,1
30,0.49295774647887325,1.175,0.16620535714285714,0.5072463768115942,2,4,1
27,0.5099337748344371,1.1625,0.17322916666666668,0.47767857142857145,2,0,2
27,0.5099337748344371,1.1625,0.17322916666666668,0.47767857142857145,2,1,2
27,0.5099337748344371,1.1625,0.17322916666666668,0.47767857142857145,2,2,2
27,0.5099337748344371,1.1625,0.17322916666666668,0.47767857142857145,2,3,2
27,0.5099337748344371,1.1625,0.17322916666666668,0.47767857142857145,2,4,2
25,0.5285714285714286,1.2,0.1434077380952381,0.5,3,0,3
25,0.5285714285714286,1.2,0.1434077380952381,0.5,3,1,3
25,0.5285714285714286,1.2,0.1434077380952381,0.5,3,2,3
25,0.5285714285714286,1.2,0.1434077380952381,0.5,3,3,3
25,0.5285714285714286,1.2,0.1434077380952381,0.5,3,4,3
24,0.6052631578947368,1.15,0.1587202380952381,0.5068493150684932,2,0,4
24,0.6052631578947368,1.15,0.1587202380952381,0.5068493150684932,2,1,4
24,0.6052631578947368,1.15,0.1587202380952381,0.5068493150684932,2,2,4
24,0.6052631578947368,1.15,0.1587202380952381,0.5068493150684932,2,3,4
24,0.6052631578947368,1.15,0.1587202380952381,0.5068493150684932,2,4,4
30,0.48226950354609927,1.2,0.20129464285714285,0.4834123222748815,6,0,5
30,0.48226950354609927,1.2,0.20129464285714285,0.4834123222748815,6,1,5
30,0.48226950354609927,1.2,0.20129464285714285,0.4834123222748815,6,2,5
30,0.48226950354609927,1.2,0.20129464285714285,0.4834123222748815,6,3,5
30,0.48226950354609927,1.2,0.20129464285714285,0.4834123222748815,6,4,5
30,0.5135135135135135,1.1125,0.17680059523809524,0.4792626728110599,2,0,6
30,0.5135135135135135,1.1125,0.17680059523809524,0.4792626728110599,2,1,6
30,0.5135135135135135,1.1125,0.17680059523809524,0.4792626728110599,2,2,6
30,0.5135135135135135,1.1125,0.17680059523809524,0.4792626728110599,2,3,6
30,0.5135135135135135,1.1125,0.17680059523809524,0.4792626728110599,2,4,6
27,0.5277777777777778,1.1875,0.16773809523809527,0.4930232558139535,1,0,7
27,0.5277777777777778,1.1875,0.16773809523809527,0.4930232558139535,1,1,7
27,0.5277777777777778,1.1875,0.16773809523809527,0.4930232558139535,1,2,7
27,0.5277777777777778,1.1875,0.16773809523809527,0.4930232558139535,1,3,7
27,0.5277777777777778,1.1875,0.16773809523809527,0.4930232558139535,1,4,7
30,0.4930555555555556,1.125,0.1484672619047619,0.4766355140186916,2,0,8
30,0.4930555555555556,1.125,0.1484672619047619,0.4766355140186916,2,1,8
30,0.4930555555555556,1.125,0.1484672619047619,0.4766355140186916,2,2,8
30,0.4930555555555556,1.125,0.1484672619047619,0.4766355140186916,2,3,8
30,0.4930555555555556,1.125,0.1484672619047619,0.4766355140186916,2,4,8
34,0.4563758389261745,1.125,0.16559523809523807,0.47417840375586856,1,0,9
34,0.4563758389261745,1.125,0.16559523809523807,0.47417840375586856,1,1,9
34,0.4563758389261745,1.125,0.16559523809523807,0.47417840375586856,1,2,9
34,0.4563758389261745,1.125,0.16559523809523807,0.47417840375586856,1,3,9
